date,hour,load_forecast,actual_load,datetime
2016-01-19,4,10820.25,10966.75,2016-01-19 04:00:00
2016-01-19,5,11312.0,11460.25,2016-01-19 05:00:00
2016-01-19,6,12720.5,13010.5,2016-01-19 06:00:00
2016-01-19,7,14843.5,15558.25,2016-01-19 07:00:00
2016-01-19,8,16707.0,17038.75,2016-01-19 08:00:00
2016-01-19,9,17376.0,17411.75,2016-01-19 09:00:00
2016-01-19,10,17610.5,17336.0,2016-01-19 10:00:00
2016-01-19,11,17747.75,17194.0,2016-01-19 11:00:00
2016-01-19,12,17641.5,16892.25,2016-01-19 12:00:00
2016-01-19,13,17661.75,16950.25,2016-01-19 13:00:00
2016-01-19,14,17699.25,16952.25,2016-01-19 14:00:00
2016-01-19,15,17627.75,16985.0,2016-01-19 15:00:00
2016-01-19,16,17718.75,17271.25,2016-01-19 16:00:00
2016-01-19,17,18368.25,18173.25,2016-01-19 17:00:00
2016-01-19,18,17599.75,17584.0,2016-01-19 18:00:00
2016-01-19,19,16907.0,16995.0,2016-01-19 19:00:00
2016-01-19,20,16353.75,16084.25,2016-01-19 20:00:00
2016-01-19,21,15509.5,15030.25,2016-01-19 21:00:00
2016-01-19,22,14314.75,13759.0,2016-01-19 22:00:00
2016-01-19,23,13195.75,12671.5,2016-01-19 23:00:00
2016-01-20,0,11447.0,11790.0,2016-01-20 00:00:00
2016-01-20,1,10752.5,11185.75,2016-01-20 01:00:00
2016-01-20,2,10271.5,10875.75,2016-01-20 02:00:00
2016-01-20,3,9997.75,10757.75,2016-01-20 03:00:00
2016-01-20,4,9960.5,10838.75,2016-01-20 04:00:00
2016-01-20,5,10495.75,11310.75,2016-01-20 05:00:00
2016-01-20,6,12037.0,12811.75,2016-01-20 06:00:00
2016-01-20,7,14490.25,15292.75,2016-01-20 07:00:00
2016-01-20,8,16289.5,16900.0,2016-01-20 08:00:00
2016-01-20,9,16909.25,17338.5,2016-01-20 09:00:00
2016-01-20,10,17107.75,17343.5,2016-01-20 10:00:00
2016-01-20,11,17065.25,17218.25,2016-01-20 11:00:00
2016-01-20,12,16919.75,17024.0,2016-01-20 12:00:00
2016-01-20,13,16945.5,17039.25,2016-01-20 13:00:00
2016-01-20,14,16968.5,17000.5,2016-01-20 14:00:00
2016-01-20,15,16895.75,16909.75,2016-01-20 15:00:00
2016-01-20,16,17062.75,17091.75,2016-01-20 16:00:00
2016-01-20,17,17889.0,18030.25,2016-01-20 17:00:00
2016-01-20,18,17137.5,17450.0,2016-01-20 18:00:00
2016-01-20,19,16369.0,16823.25,2016-01-20 19:00:00
2016-01-20,20,15661.25,15915.25,2016-01-20 20:00:00
2016-01-20,21,14929.25,14866.75,2016-01-20 21:00:00
2016-01-20,22,13791.25,13733.5,2016-01-20 22:00:00
2016-01-20,23,12725.25,12719.75,2016-01-20 23:00:00
2016-01-21,0,11684.25,11808.25,2016-01-21 00:00:00
2016-01-21,1,10854.5,11231.75,2016-01-21 01:00:00
2016-01-21,2,10373.75,10958.25,2016-01-21 02:00:00
2016-01-21,3,10108.75,10875.0,2016-01-21 03:00:00
2016-01-21,4,10072.5,10939.0,2016-01-21 04:00:00
2016-01-21,5,10452.25,11380.0,2016-01-21 05:00:00
2016-01-21,6,11495.25,12903.0,2016-01-21 06:00:00
2016-01-21,7,13303.75,15433.75,2016-01-21 07:00:00
2016-01-21,8,15107.25,16858.5,2016-01-21 08:00:00
2016-01-21,9,15892.0,17380.25,2016-01-21 09:00:00
2016-01-21,10,16281.75,17514.0,2016-01-21 10:00:00
2016-01-21,11,16354.5,17563.75,2016-01-21 11:00:00
2016-01-21,12,16133.25,17301.0,2016-01-21 12:00:00
2016-01-21,13,15888.75,17246.5,2016-01-21 13:00:00
2016-01-21,14,15862.25,17136.25,2016-01-21 14:00:00
2016-01-21,15,15895.75,17072.25,2016-01-21 15:00:00
2016-01-21,16,16125.5,17239.75,2016-01-21 16:00:00
2016-01-21,17,16722.5,18010.75,2016-01-21 17:00:00
2016-01-21,18,16061.5,17540.5,2016-01-21 18:00:00
2016-01-21,19,15265.75,16983.5,2016-01-21 19:00:00
2016-01-21,20,14427.25,16162.0,2016-01-21 20:00:00
2016-01-21,21,13470.75,15038.0,2016-01-21 21:00:00
2016-01-21,22,12462.25,13812.25,2016-01-21 22:00:00
2016-01-21,23,11774.75,12826.0,2016-01-21 23:00:00
2016-01-22,0,10983.75,11916.5,2016-01-22 00:00:00
2016-01-22,1,10306.0,11311.5,2016-01-22 01:00:00
2016-01-22,2,9800.25,10988.25,2016-01-22 02:00:00
2016-01-22,3,9539.75,10845.5,2016-01-22 03:00:00
2016-01-22,4,9523.0,10913.25,2016-01-22 04:00:00
2016-01-22,5,9938.0,11409.5,2016-01-22 05:00:00
2016-01-22,6,11224.25,12827.75,2016-01-22 06:00:00
2016-01-22,7,12927.0,15306.25,2016-01-22 07:00:00
2016-01-22,8,14403.25,16823.5,2016-01-22 08:00:00
2016-01-22,9,14995.5,17212.0,2016-01-22 09:00:00
2016-01-22,10,15401.5,17181.5,2016-01-22 10:00:00
2016-01-22,11,15553.25,17074.25,2016-01-22 11:00:00
2016-01-22,12,15418.5,16820.25,2016-01-22 12:00:00
2016-01-22,13,15331.0,16952.5,2016-01-22 13:00:00
2016-01-22,14,15445.75,16910.0,2016-01-22 14:00:00
2016-01-22,15,15467.25,16823.5,2016-01-22 15:00:00
2016-01-22,16,15725.75,16967.5,2016-01-22 16:00:00
2016-01-22,17,16598.75,17860.75,2016-01-22 17:00:00
2016-01-22,18,16235.0,17286.75,2016-01-22 18:00:00
2016-01-22,19,15440.25,16552.0,2016-01-22 19:00:00
2016-01-22,20,14803.75,15632.0,2016-01-22 20:00:00
2016-01-22,21,13993.5,14514.75,2016-01-22 21:00:00
2016-01-22,22,13083.5,13478.75,2016-01-22 22:00:00
2016-01-22,23,12390.5,12622.25,2016-01-22 23:00:00
2016-01-23,0,12431.5,11723.5,2016-01-23 00:00:00
2016-01-23,1,11583.75,10949.0,2016-01-23 01:00:00
2016-01-23,2,10882.75,10510.25,2016-01-23 02:00:00
2016-01-23,3,10498.25,10289.25,2016-01-23 03:00:00
2016-01-23,4,10327.75,10223.5,2016-01-23 04:00:00
2016-01-23,5,10325.75,10372.5,2016-01-23 05:00:00
2016-01-23,6,10798.5,10935.0,2016-01-23 06:00:00
2016-01-23,7,11662.5,11947.0,2016-01-23 07:00:00
2016-01-23,8,12917.5,13045.0,2016-01-23 08:00:00
2016-01-23,9,13989.5,13953.5,2016-01-23 09:00:00
2016-01-23,10,14690.75,14329.75,2016-01-23 10:00:00
2016-01-23,11,14999.0,14278.75,2016-01-23 11:00:00
2016-01-23,12,15053.5,14113.25,2016-01-23 12:00:00
2016-01-23,13,14878.75,13876.75,2016-01-23 13:00:00
2016-01-23,14,14788.25,13811.25,2016-01-23 14:00:00
2016-01-23,15,14772.0,13704.5,2016-01-23 15:00:00
2016-01-23,16,14961.0,14095.5,2016-01-23 16:00:00
2016-01-23,17,15696.5,15251.5,2016-01-23 17:00:00
2016-01-23,18,15340.75,15176.0,2016-01-23 18:00:00
2016-01-23,19,14780.25,14604.75,2016-01-23 19:00:00
2016-01-23,20,14216.5,13828.5,2016-01-23 20:00:00
2016-01-23,21,13472.25,13036.5,2016-01-23 21:00:00
2016-01-23,22,12590.5,12353.0,2016-01-23 22:00:00
2016-01-23,23,11772.0,11587.25,2016-01-23 23:00:00
2016-01-24,0,11002.5,10912.75,2016-01-24 00:00:00
2016-01-24,1,10189.0,10320.75,2016-01-24 01:00:00
2016-01-24,2,9634.5,9939.75,2016-01-24 02:00:00
2016-01-24,3,9416.25,9736.75,2016-01-24 03:00:00
2016-01-24,4,9368.75,9669.0,2016-01-24 04:00:00
2016-01-24,5,9687.75,9767.75,2016-01-24 05:00:00
2016-01-24,6,10158.25,10057.75,2016-01-24 06:00:00
2016-01-24,7,10856.5,10629.75,2016-01-24 07:00:00
2016-01-24,8,11839.25,11486.0,2016-01-24 08:00:00
2016-01-24,9,12565.25,12311.5,2016-01-24 09:00:00
2016-01-24,10,13049.0,12996.75,2016-01-24 10:00:00
2016-01-24,11,13292.0,13392.5,2016-01-24 11:00:00
2016-01-24,12,13632.75,13755.0,2016-01-24 12:00:00
2016-01-24,13,13830.0,13725.75,2016-01-24 13:00:00
2016-01-24,14,13958.5,13605.25,2016-01-24 14:00:00
2016-01-24,15,14121.0,13461.25,2016-01-24 15:00:00
2016-01-24,16,14433.5,13598.75,2016-01-24 16:00:00
2016-01-24,17,15597.0,14818.25,2016-01-24 17:00:00
2016-01-24,18,15264.0,14909.5,2016-01-24 18:00:00
2016-01-24,19,14688.0,14397.5,2016-01-24 19:00:00
2016-01-24,20,14166.0,13745.25,2016-01-24 20:00:00
2016-01-24,21,13708.5,13028.5,2016-01-24 21:00:00
2016-01-24,22,13092.25,12202.0,2016-01-24 22:00:00
2016-01-24,23,12052.25,11309.5,2016-01-24 23:00:00
2016-01-25,0,11505.5,10596.0,2016-01-25 00:00:00
2016-01-25,1,11106.75,10156.75,2016-01-25 01:00:00
2016-01-25,2,10946.25,9951.25,2016-01-25 02:00:00
2016-01-25,3,10964.5,9909.0,2016-01-25 03:00:00
2016-01-25,4,11109.75,9982.5,2016-01-25 04:00:00
2016-01-25,5,11722.25,10543.0,2016-01-25 05:00:00
2016-01-25,6,13314.0,12194.0,2016-01-25 06:00:00
2016-01-25,7,15504.0,14612.5,2016-01-25 07:00:00
2016-01-25,8,17604.0,16103.5,2016-01-25 08:00:00
2016-01-25,9,18242.0,16394.75,2016-01-25 09:00:00
2016-01-25,10,18327.5,16268.0,2016-01-25 10:00:00
2016-01-25,11,17358.5,16040.0,2016-01-25 11:00:00
2016-01-25,12,18178.75,15610.25,2016-01-25 12:00:00
2016-01-25,13,18438.5,15563.25,2016-01-25 13:00:00
2016-01-25,14,18478.5,15455.25,2016-01-25 14:00:00
2016-01-25,15,18431.5,15585.5,2016-01-25 15:00:00
2016-01-25,16,18665.0,15942.5,2016-01-25 16:00:00
2016-01-25,17,19264.75,17005.5,2016-01-25 17:00:00
2016-01-25,18,18294.75,16852.75,2016-01-25 18:00:00
2016-01-25,19,17456.25,16248.75,2016-01-25 19:00:00
2016-01-25,20,16789.5,15339.75,2016-01-25 20:00:00
2016-01-25,21,16008.0,14338.5,2016-01-25 21:00:00
2016-01-25,22,14759.25,13207.75,2016-01-25 22:00:00
2016-01-25,23,13782.5,12242.75,2016-01-25 23:00:00
2016-01-26,0,12783.5,11320.5,2016-01-26 00:00:00
2016-01-26,1,12099.0,10734.75,2016-01-26 01:00:00
2016-01-26,2,11657.25,10431.25,2016-01-26 02:00:00
2016-01-26,3,11459.25,10303.5,2016-01-26 03:00:00
2016-01-26,4,11601.0,10354.75,2016-01-26 04:00:00
2016-01-26,5,12137.25,10875.25,2016-01-26 05:00:00
2016-01-26,6,13654.25,12418.75,2016-01-26 06:00:00
2016-01-26,7,16077.25,14894.0,2016-01-26 07:00:00
2016-01-26,8,18014.0,16234.75,2016-01-26 08:00:00
2016-01-26,9,18595.5,16537.5,2016-01-26 09:00:00
2016-01-26,10,18674.5,16556.5,2016-01-26 10:00:00
2016-01-26,11,18626.5,16353.0,2016-01-26 11:00:00
2016-01-26,12,18397.75,16054.75,2016-01-26 12:00:00
2016-01-26,13,18337.0,16074.5,2016-01-26 13:00:00
2016-01-26,14,18454.75,16069.75,2016-01-26 14:00:00
2016-01-26,15,18443.0,16138.75,2016-01-26 15:00:00
2016-01-26,16,18428.0,16422.75,2016-01-26 16:00:00
2016-01-26,17,18958.75,17411.0,2016-01-26 17:00:00
2016-01-26,18,18221.75,17026.25,2016-01-26 18:00:00
2016-01-26,19,17547.25,16495.75,2016-01-26 19:00:00
2016-01-26,20,16926.75,15526.0,2016-01-26 20:00:00
2016-01-26,21,16039.75,14507.75,2016-01-26 21:00:00
2016-01-26,22,14849.0,13367.5,2016-01-26 22:00:00
2016-01-26,23,13722.25,12296.25,2016-01-26 23:00:00
2016-01-27,0,11662.0,11410.0,2016-01-27 00:00:00
2016-01-27,1,10955.5,10825.25,2016-01-27 01:00:00
2016-01-27,2,10522.25,10500.25,2016-01-27 02:00:00
2016-01-27,3,10225.25,10363.75,2016-01-27 03:00:00
2016-01-27,4,10180.0,10403.75,2016-01-27 04:00:00
2016-01-27,5,10699.0,10874.75,2016-01-27 05:00:00
2016-01-27,6,12302.0,12377.0,2016-01-27 06:00:00
2016-01-27,7,14942.75,14808.0,2016-01-27 07:00:00
2016-01-27,8,16884.0,16430.75,2016-01-27 08:00:00
2016-01-27,9,17537.25,16972.5,2016-01-27 09:00:00
2016-01-27,10,17701.0,17154.0,2016-01-27 10:00:00
2016-01-27,11,17629.0,17173.5,2016-01-27 11:00:00
2016-01-27,12,17422.75,16946.75,2016-01-27 12:00:00
2016-01-27,13,17423.0,16985.75,2016-01-27 13:00:00
2016-01-27,14,17461.75,16909.25,2016-01-27 14:00:00
2016-01-27,15,17365.5,16766.0,2016-01-27 15:00:00
2016-01-27,16,17420.5,16914.75,2016-01-27 16:00:00
2016-01-27,17,18062.5,17625.25,2016-01-27 17:00:00
2016-01-27,18,17313.75,16935.25,2016-01-27 18:00:00
2016-01-27,19,16586.75,16304.5,2016-01-27 19:00:00
2016-01-27,20,15827.0,15414.75,2016-01-27 20:00:00
2016-01-27,21,14975.0,14497.75,2016-01-27 21:00:00
2016-01-27,22,13854.25,13340.5,2016-01-27 22:00:00
2016-01-27,23,12816.0,12372.5,2016-01-27 23:00:00
2016-01-28,0,12019.5,11482.0,2016-01-28 00:00:00
2016-01-28,1,11274.25,10863.25,2016-01-28 01:00:00
2016-01-28,2,10842.25,10550.25,2016-01-28 02:00:00
2016-01-28,3,10642.5,10381.75,2016-01-28 03:00:00
2016-01-28,4,10617.0,10402.25,2016-01-28 04:00:00
2016-01-28,5,11005.5,10937.75,2016-01-28 05:00:00
2016-01-28,6,12320.5,12403.0,2016-01-28 06:00:00
2016-01-28,7,14661.25,14882.75,2016-01-28 07:00:00
2016-01-28,8,16498.75,16096.25,2016-01-28 08:00:00
2016-01-28,9,17137.75,16351.25,2016-01-28 09:00:00
2016-01-28,10,17504.75,16228.5,2016-01-28 10:00:00
2016-01-28,11,17688.5,15989.75,2016-01-28 11:00:00
2016-01-28,12,17550.5,15644.25,2016-01-28 12:00:00
2016-01-28,13,17371.0,15628.25,2016-01-28 13:00:00
2016-01-28,14,17327.75,15603.25,2016-01-28 14:00:00
2016-01-28,15,17352.0,15731.25,2016-01-28 15:00:00
2016-01-28,16,17554.0,16078.25,2016-01-28 16:00:00
2016-01-28,17,18090.75,16954.0,2016-01-28 17:00:00
2016-01-28,18,17453.0,17101.5,2016-01-28 18:00:00
2016-01-28,19,16755.5,16559.25,2016-01-28 19:00:00
2016-01-28,20,15885.25,15708.5,2016-01-28 20:00:00
2016-01-28,21,14827.0,14629.75,2016-01-28 21:00:00
2016-01-28,22,13758.5,13355.75,2016-01-28 22:00:00
2016-01-28,23,12911.75,12372.75,2016-01-28 23:00:00
2016-01-29,0,9775.5,11479.5,2016-01-29 00:00:00
2016-01-29,1,9072.5,10898.75,2016-01-29 01:00:00
2016-01-29,2,8724.5,10560.0,2016-01-29 02:00:00
2016-01-29,3,8582.25,10449.25,2016-01-29 03:00:00
2016-01-29,4,8637.75,10466.0,2016-01-29 04:00:00
2016-01-29,5,9111.75,10993.75,2016-01-29 05:00:00
2016-01-29,6,10585.75,12523.0,2016-01-29 06:00:00
2016-01-29,7,12960.75,14854.5,2016-01-29 07:00:00
2016-01-29,8,14504.5,16339.75,2016-01-29 08:00:00
2016-01-29,9,14904.25,16863.5,2016-01-29 09:00:00
2016-01-29,10,14926.0,16957.25,2016-01-29 10:00:00
2016-01-29,11,14834.25,17029.0,2016-01-29 11:00:00
2016-01-29,12,14565.25,16804.0,2016-01-29 12:00:00
2016-01-29,13,14554.0,16793.5,2016-01-29 13:00:00
2016-01-29,14,14464.0,16658.75,2016-01-29 14:00:00
2016-01-29,15,14365.25,16528.75,2016-01-29 15:00:00
2016-01-29,16,14583.75,16622.25,2016-01-29 16:00:00
2016-01-29,17,15571.0,17194.5,2016-01-29 17:00:00
2016-01-29,18,15094.25,16801.5,2016-01-29 18:00:00
2016-01-29,19,14379.25,16009.25,2016-01-29 19:00:00
2016-01-29,20,13511.75,15152.75,2016-01-29 20:00:00
2016-01-29,21,12440.25,14084.5,2016-01-29 21:00:00
2016-01-29,22,11425.75,13049.5,2016-01-29 22:00:00
2016-01-29,23,10622.75,12337.5,2016-01-29 23:00:00
2016-01-30,0,13059.75,11453.0,2016-01-30 00:00:00
2016-01-30,1,12126.75,10717.75,2016-01-30 01:00:00
2016-01-30,2,11383.0,10300.5,2016-01-30 02:00:00
2016-01-30,3,10944.25,10124.0,2016-01-30 03:00:00
2016-01-30,4,10801.25,10086.25,2016-01-30 04:00:00
2016-01-30,5,10858.75,10275.0,2016-01-30 05:00:00
2016-01-30,6,11317.75,10909.0,2016-01-30 06:00:00
2016-01-30,7,12207.0,12057.5,2016-01-30 07:00:00
2016-01-30,8,13431.0,13276.0,2016-01-30 08:00:00
2016-01-30,9,14425.5,14330.75,2016-01-30 09:00:00
2016-01-30,10,15150.75,14882.0,2016-01-30 10:00:00
2016-01-30,11,15310.0,15092.5,2016-01-30 11:00:00
2016-01-30,12,15296.25,15004.25,2016-01-30 12:00:00
2016-01-30,13,15187.25,14835.25,2016-01-30 13:00:00
2016-01-30,14,15182.75,14592.0,2016-01-30 14:00:00
2016-01-30,15,15118.75,14319.5,2016-01-30 15:00:00
2016-01-30,16,15290.75,14338.75,2016-01-30 16:00:00
2016-01-30,17,16074.25,15102.5,2016-01-30 17:00:00
2016-01-30,18,15828.0,15356.25,2016-01-30 18:00:00
2016-01-30,19,15284.0,14778.0,2016-01-30 19:00:00
2016-01-30,20,14802.0,14094.25,2016-01-30 20:00:00
2016-01-30,21,14023.75,13274.5,2016-01-30 21:00:00
2016-01-30,22,13133.25,12566.5,2016-01-30 22:00:00
2016-01-30,23,12290.0,11870.0,2016-01-30 23:00:00
2016-01-31,0,9226.5,11197.0,2016-01-31 00:00:00
2016-01-31,1,8557.0,10618.75,2016-01-31 01:00:00
2016-01-31,2,8145.75,10164.75,2016-01-31 02:00:00
2016-01-31,3,7929.75,9914.25,2016-01-31 03:00:00
2016-01-31,4,7864.75,9831.75,2016-01-31 04:00:00
2016-01-31,5,7950.75,9913.0,2016-01-31 05:00:00
2016-01-31,6,8228.0,10164.5,2016-01-31 06:00:00
2016-01-31,7,8780.25,10751.25,2016-01-31 07:00:00
2016-01-31,8,9571.0,11482.25,2016-01-31 08:00:00
2016-01-31,9,10298.0,12246.0,2016-01-31 09:00:00
2016-01-31,10,10851.0,12859.0,2016-01-31 10:00:00
2016-01-31,11,11119.75,13122.5,2016-01-31 11:00:00
2016-01-31,12,11305.0,13374.75,2016-01-31 12:00:00
2016-01-31,13,11279.25,13476.5,2016-01-31 13:00:00
2016-01-31,14,11204.25,13358.75,2016-01-31 14:00:00
2016-01-31,15,11186.75,13218.25,2016-01-31 15:00:00
2016-01-31,16,11575.75,13494.75,2016-01-31 16:00:00
2016-01-31,17,13096.0,14732.75,2016-01-31 17:00:00
2016-01-31,18,13254.0,14914.75,2016-01-31 18:00:00
2016-01-31,19,12854.5,14453.0,2016-01-31 19:00:00
2016-01-31,20,12284.75,13817.5,2016-01-31 20:00:00
2016-01-31,21,11512.25,13111.75,2016-01-31 21:00:00
2016-01-31,22,10711.0,12295.25,2016-01-31 22:00:00
2016-01-31,23,9749.75,11375.25,2016-01-31 23:00:00
2016-02-01,0,11939.75,10666.5,2016-02-01 00:00:00
2016-02-01,1,11414.5,10184.75,2016-02-01 01:00:00
2016-02-01,2,11171.25,9983.5,2016-02-01 02:00:00
2016-02-01,3,11115.5,9916.75,2016-02-01 03:00:00
2016-02-01,4,11229.5,10090.0,2016-02-01 04:00:00
2016-02-01,5,11824.0,10635.25,2016-02-01 05:00:00
2016-02-01,6,13493.0,12195.25,2016-02-01 06:00:00
2016-02-01,7,15810.0,14644.0,2016-02-01 07:00:00
2016-02-01,8,17870.25,15986.5,2016-02-01 08:00:00
2016-02-01,9,18391.25,16457.75,2016-02-01 09:00:00
2016-02-01,10,18320.75,16611.25,2016-02-01 10:00:00
2016-02-01,11,17202.25,16663.5,2016-02-01 11:00:00
2016-02-01,12,17899.0,16498.0,2016-02-01 12:00:00
2016-02-01,13,17991.25,16544.75,2016-02-01 13:00:00
2016-02-01,14,18026.25,16468.25,2016-02-01 14:00:00
2016-02-01,15,17999.25,16468.75,2016-02-01 15:00:00
2016-02-01,16,18160.75,16676.5,2016-02-01 16:00:00
2016-02-01,17,18692.0,17178.0,2016-02-01 17:00:00
2016-02-01,18,18109.75,17004.0,2016-02-01 18:00:00
2016-02-01,19,17321.25,16412.25,2016-02-01 19:00:00
2016-02-01,20,16650.75,15437.75,2016-02-01 20:00:00
2016-02-01,21,15776.0,14344.5,2016-02-01 21:00:00
2016-02-01,22,14526.75,13241.75,2016-02-01 22:00:00
2016-02-01,23,13433.75,12267.75,2016-02-01 23:00:00
2016-02-02,0,12418.0,11369.25,2016-02-02 00:00:00
2016-02-02,1,11674.25,10678.75,2016-02-02 01:00:00
2016-02-02,2,11281.5,10338.25,2016-02-02 02:00:00
2016-02-02,3,11160.0,10260.5,2016-02-02 03:00:00
2016-02-02,4,11406.75,10337.25,2016-02-02 04:00:00
2016-02-02,5,12020.5,10839.75,2016-02-02 05:00:00
2016-02-02,6,13616.75,12421.0,2016-02-02 06:00:00
2016-02-02,7,16049.0,14774.25,2016-02-02 07:00:00
2016-02-02,8,17866.5,15913.25,2016-02-02 08:00:00
2016-02-02,9,18285.0,16333.0,2016-02-02 09:00:00
2016-02-02,10,18116.75,16453.5,2016-02-02 10:00:00
2016-02-02,11,17887.0,16570.25,2016-02-02 11:00:00
2016-02-02,12,17556.25,16416.0,2016-02-02 12:00:00
2016-02-02,13,17354.25,16553.25,2016-02-02 13:00:00
2016-02-02,14,17449.5,16185.5,2016-02-02 14:00:00
2016-02-02,15,17402.0,15953.0,2016-02-02 15:00:00
2016-02-02,16,17433.0,16143.25,2016-02-02 16:00:00
2016-02-02,17,18120.75,16728.5,2016-02-02 17:00:00
2016-02-02,18,17523.5,16894.25,2016-02-02 18:00:00
2016-02-02,19,17074.25,16398.5,2016-02-02 19:00:00
2016-02-02,20,16370.0,15578.5,2016-02-02 20:00:00
2016-02-02,21,15414.0,14552.0,2016-02-02 21:00:00
2016-02-02,22,14137.75,13318.5,2016-02-02 22:00:00
2016-02-02,23,12867.75,12256.25,2016-02-02 23:00:00
2016-02-03,0,11165.75,11428.25,2016-02-03 00:00:00
2016-02-03,1,10486.75,10862.5,2016-02-03 01:00:00
2016-02-03,2,10146.75,10528.75,2016-02-03 02:00:00
2016-02-03,3,9960.75,10438.25,2016-02-03 03:00:00
2016-02-03,4,9981.25,10511.25,2016-02-03 04:00:00
2016-02-03,5,10404.75,11055.75,2016-02-03 05:00:00
2016-02-03,6,11867.25,12604.75,2016-02-03 06:00:00
2016-02-03,7,14343.0,14956.25,2016-02-03 07:00:00
2016-02-03,8,16311.0,16242.75,2016-02-03 08:00:00
2016-02-03,9,17002.75,16549.75,2016-02-03 09:00:00
2016-02-03,10,17156.5,16426.75,2016-02-03 10:00:00
2016-02-03,11,17049.5,16313.75,2016-02-03 11:00:00
2016-02-03,12,16788.75,16211.75,2016-02-03 12:00:00
2016-02-03,13,16873.5,16303.0,2016-02-03 13:00:00
2016-02-03,14,16937.0,16405.25,2016-02-03 14:00:00
2016-02-03,15,16840.0,16480.25,2016-02-03 15:00:00
2016-02-03,16,16915.0,16646.25,2016-02-03 16:00:00
2016-02-03,17,17533.25,17294.75,2016-02-03 17:00:00
2016-02-03,18,16809.5,17172.75,2016-02-03 18:00:00
2016-02-03,19,16176.75,16562.5,2016-02-03 19:00:00
2016-02-03,20,15341.75,15736.0,2016-02-03 20:00:00
2016-02-03,21,14489.25,14668.5,2016-02-03 21:00:00
2016-02-03,22,13373.5,13527.25,2016-02-03 22:00:00
2016-02-03,23,12433.75,12442.75,2016-02-03 23:00:00
2016-02-04,0,11677.0,11576.75,2016-02-04 00:00:00
2016-02-04,1,11064.25,10976.0,2016-02-04 01:00:00
2016-02-04,2,10608.25,10617.5,2016-02-04 02:00:00
2016-02-04,3,10424.25,10474.25,2016-02-04 03:00:00
2016-02-04,4,10371.5,10555.75,2016-02-04 04:00:00
2016-02-04,5,10897.0,11071.0,2016-02-04 05:00:00
2016-02-04,6,12340.5,12647.5,2016-02-04 06:00:00
2016-02-04,7,14759.0,15039.75,2016-02-04 07:00:00
2016-02-04,8,16602.5,16507.25,2016-02-04 08:00:00
2016-02-04,9,17158.75,17111.0,2016-02-04 09:00:00
2016-02-04,10,17373.25,17309.75,2016-02-04 10:00:00
2016-02-04,11,17424.0,17371.5,2016-02-04 11:00:00
2016-02-04,12,17202.0,17097.5,2016-02-04 12:00:00
2016-02-04,13,16951.75,16953.25,2016-02-04 13:00:00
2016-02-04,14,16891.0,16802.25,2016-02-04 14:00:00
2016-02-04,15,16835.25,16650.25,2016-02-04 15:00:00
2016-02-04,16,17075.5,16737.25,2016-02-04 16:00:00
2016-02-04,17,17608.0,17342.75,2016-02-04 17:00:00
2016-02-04,18,17182.75,17225.25,2016-02-04 18:00:00
2016-02-04,19,16455.0,16654.5,2016-02-04 19:00:00
2016-02-04,20,15671.5,15780.25,2016-02-04 20:00:00
2016-02-04,21,14685.0,14673.0,2016-02-04 21:00:00
2016-02-04,22,13415.75,13451.25,2016-02-04 22:00:00
2016-02-04,23,12355.0,12476.75,2016-02-04 23:00:00
2016-02-05,0,11376.75,11598.0,2016-02-05 00:00:00
2016-02-05,1,10631.25,10974.0,2016-02-05 01:00:00
2016-02-05,2,10193.0,10680.25,2016-02-05 02:00:00
2016-02-05,3,9982.75,10487.5,2016-02-05 03:00:00
2016-02-05,4,9939.75,10568.0,2016-02-05 04:00:00
2016-02-05,5,10450.25,11058.5,2016-02-05 05:00:00
2016-02-05,6,11847.5,12433.5,2016-02-05 06:00:00
2016-02-05,7,14099.75,14829.0,2016-02-05 07:00:00
2016-02-05,8,15893.75,16270.0,2016-02-05 08:00:00
2016-02-05,9,16522.25,16820.0,2016-02-05 09:00:00
2016-02-05,10,16710.0,16935.75,2016-02-05 10:00:00
2016-02-05,11,16705.75,16912.0,2016-02-05 11:00:00
2016-02-05,12,16398.0,16540.75,2016-02-05 12:00:00
2016-02-05,13,16317.75,16460.75,2016-02-05 13:00:00
2016-02-05,14,16250.25,16359.0,2016-02-05 14:00:00
2016-02-05,15,16093.0,16186.25,2016-02-05 15:00:00
2016-02-05,16,16070.0,16196.0,2016-02-05 16:00:00
2016-02-05,17,16661.75,16809.25,2016-02-05 17:00:00
2016-02-05,18,16198.25,16560.75,2016-02-05 18:00:00
2016-02-05,19,15533.0,15826.0,2016-02-05 19:00:00
2016-02-05,20,14764.0,14923.25,2016-02-05 20:00:00
2016-02-05,21,13768.75,13891.25,2016-02-05 21:00:00
2016-02-05,22,12708.75,12869.5,2016-02-05 22:00:00
2016-02-05,23,11876.5,12253.5,2016-02-05 23:00:00
2016-02-06,0,9669.0,11278.25,2016-02-06 00:00:00
2016-02-06,1,8861.0,10657.0,2016-02-06 01:00:00
2016-02-06,2,8406.5,10217.0,2016-02-06 02:00:00
2016-02-06,3,8199.0,9987.0,2016-02-06 03:00:00
2016-02-06,4,8137.25,9896.25,2016-02-06 04:00:00
2016-02-06,5,8273.0,10025.5,2016-02-06 05:00:00
2016-02-06,6,8824.0,10615.75,2016-02-06 06:00:00
2016-02-06,7,9854.5,11606.75,2016-02-06 07:00:00
