"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"31.05.2018 01:30 - 31.05.2018 01:45","43654","45534"
"31.05.2018 01:45 - 31.05.2018 02:00","43093","45101"
"31.05.2018 02:00 - 31.05.2018 02:15","42768","44415"
"31.05.2018 02:15 - 31.05.2018 02:30","42486","44133"
"31.05.2018 02:30 - 31.05.2018 02:45","42717","44284"
"31.05.2018 02:45 - 31.05.2018 03:00","42639","44327"
"31.05.2018 03:00 - 31.05.2018 03:15","42344","44317"
"31.05.2018 03:15 - 31.05.2018 03:30","42365","44239"
"31.05.2018 03:30 - 31.05.2018 03:45","42414","44149"
"31.05.2018 03:45 - 31.05.2018 04:00","42332","43638"
"31.05.2018 04:00 - 31.05.2018 04:15","42716","43832"
"31.05.2018 04:15 - 31.05.2018 04:30","42427","43928"
"31.05.2018 04:30 - 31.05.2018 04:45","42727","44148"
"31.05.2018 04:45 - 31.05.2018 05:00","42814","44030"
"31.05.2018 05:00 - 31.05.2018 05:15","42764","44287"
"31.05.2018 05:15 - 31.05.2018 05:30","42389","44419"
"31.05.2018 05:30 - 31.05.2018 05:45","42299","44575"
"31.05.2018 05:45 - 31.05.2018 06:00","42300","44771"
"31.05.2018 06:00 - 31.05.2018 06:15","42686","45964"
"31.05.2018 06:15 - 31.05.2018 06:30","43582","46575"
"31.05.2018 06:30 - 31.05.2018 06:45","44338","47453"
"31.05.2018 06:45 - 31.05.2018 07:00","45024","48188"
"31.05.2018 07:00 - 31.05.2018 07:15","45730","49548"
"31.05.2018 07:15 - 31.05.2018 07:30","46368","50453"
"31.05.2018 07:30 - 31.05.2018 07:45","47502","51277"
"31.05.2018 07:45 - 31.05.2018 08:00","48338","52107"
"31.05.2018 08:00 - 31.05.2018 08:15","49523","52880"
"31.05.2018 08:15 - 31.05.2018 08:30","50004","53587"
"31.05.2018 08:30 - 31.05.2018 08:45","50685","54117"
"31.05.2018 08:45 - 31.05.2018 09:00","51090","54596"
"31.05.2018 09:00 - 31.05.2018 09:15","51708","55030"
"31.05.2018 09:15 - 31.05.2018 09:30","52652","55340"
"31.05.2018 09:30 - 31.05.2018 09:45","52640","55886"
"31.05.2018 09:45 - 31.05.2018 10:00","53196","56177"
"31.05.2018 10:00 - 31.05.2018 10:15","53786","56257"
"31.05.2018 10:15 - 31.05.2018 10:30","54038","56732"
"31.05.2018 10:30 - 31.05.2018 10:45","54311","57512"
"31.05.2018 10:45 - 31.05.2018 11:00","54749","57991"
"31.05.2018 11:00 - 31.05.2018 11:15","55312","58180"
"31.05.2018 11:15 - 31.05.2018 11:30","55748","58371"
"31.05.2018 11:30 - 31.05.2018 11:45","56097","58915"
"31.05.2018 11:45 - 31.05.2018 12:00","55622","59170"
"31.05.2018 12:00 - 31.05.2018 12:15","55536","58973"
"31.05.2018 12:15 - 31.05.2018 12:30","55755","58635"
"31.05.2018 12:30 - 31.05.2018 12:45","55256","58500"
"31.05.2018 12:45 - 31.05.2018 13:00","54933","58110"
"31.05.2018 13:00 - 31.05.2018 13:15","54397","57751"
"31.05.2018 13:15 - 31.05.2018 13:30","54151","57601"
"31.05.2018 13:30 - 31.05.2018 13:45","53901","57297"
"31.05.2018 13:45 - 31.05.2018 14:00","53783","57100"
"31.05.2018 14:00 - 31.05.2018 14:15","53620","56928"
"31.05.2018 14:15 - 31.05.2018 14:30","52998","56695"
"31.05.2018 14:30 - 31.05.2018 14:45","52947","56223"
"31.05.2018 14:45 - 31.05.2018 15:00","53186","55892"
"31.05.2018 15:00 - 31.05.2018 15:15","53344","55627"
"31.05.2018 15:15 - 31.05.2018 15:30","52596","55464"
"31.05.2018 15:30 - 31.05.2018 15:45","52382","55214"
"31.05.2018 15:45 - 31.05.2018 16:00","52081","54978"
"31.05.2018 16:00 - 31.05.2018 16:15","52322","54992"
"31.05.2018 16:15 - 31.05.2018 16:30","52634","54877"
"31.05.2018 16:30 - 31.05.2018 16:45","52861","54485"
"31.05.2018 16:45 - 31.05.2018 17:00","52520","54380"
"31.05.2018 17:00 - 31.05.2018 17:15","52975","54706"
"31.05.2018 17:15 - 31.05.2018 17:30","53263","54878"
"31.05.2018 17:30 - 31.05.2018 17:45","53126","55195"
"31.05.2018 17:45 - 31.05.2018 18:00","53567","55395"
"31.05.2018 18:00 - 31.05.2018 18:15","53373","55920"
"31.05.2018 18:15 - 31.05.2018 18:30","53685","56062"
"31.05.2018 18:30 - 31.05.2018 18:45","53947","56059"
"31.05.2018 18:45 - 31.05.2018 19:00","53305","56026"
"31.05.2018 19:00 - 31.05.2018 19:15","53524","56029"
"31.05.2018 19:15 - 31.05.2018 19:30","53489","55899"
"31.05.2018 19:30 - 31.05.2018 19:45","53373","55697"
"31.05.2018 19:45 - 31.05.2018 20:00","52495","55784"
"31.05.2018 20:00 - 31.05.2018 20:15","52681","55308"
"31.05.2018 20:15 - 31.05.2018 20:30","52088","54762"
"31.05.2018 20:30 - 31.05.2018 20:45","51751","54728"
"31.05.2018 20:45 - 31.05.2018 21:00","51110","54161"
"31.05.2018 21:00 - 31.05.2018 21:15","50424","53999"
"31.05.2018 21:15 - 31.05.2018 21:30","50657","53935"
"31.05.2018 21:30 - 31.05.2018 21:45","50885","53601"
"31.05.2018 21:45 - 31.05.2018 22:00","50810","53424"
"31.05.2018 22:00 - 31.05.2018 22:15","51331","53287"
"31.05.2018 22:15 - 31.05.2018 22:30","49622","52641"
"31.05.2018 22:30 - 31.05.2018 22:45","49685","51830"
"31.05.2018 22:45 - 31.05.2018 23:00","48435","50742"
"31.05.2018 23:00 - 31.05.2018 23:15","47936","49775"
"31.05.2018 23:15 - 31.05.2018 23:30","47024","48941"
"31.05.2018 23:30 - 31.05.2018 23:45","45851","47835"
"31.05.2018 23:45 - 01.06.2018 00:00","45231","47061"
"01.06.2018 00:00 - 01.06.2018 00:15","43441","46232"
"01.06.2018 00:15 - 01.06.2018 00:30","42786","45739"
"01.06.2018 00:30 - 01.06.2018 00:45","42361","44986"
"01.06.2018 00:45 - 01.06.2018 01:00","41896","44834"
"01.06.2018 01:00 - 01.06.2018 01:15","41491","44299"
"01.06.2018 01:15 - 01.06.2018 01:30","41133","43764"
"01.06.2018 01:30 - 01.06.2018 01:45","41048","43063"
"01.06.2018 01:45 - 01.06.2018 02:00","40655","42601"
"01.06.2018 02:00 - 01.06.2018 02:15","40497","42287"
"01.06.2018 02:15 - 01.06.2018 02:30","40460","42459"
"01.06.2018 02:30 - 01.06.2018 02:45","40556","42432"
"01.06.2018 02:45 - 01.06.2018 03:00","40572","42041"
"01.06.2018 03:00 - 01.06.2018 03:15","40729","42289"
"01.06.2018 03:15 - 01.06.2018 03:30","40661","42205"
"01.06.2018 03:30 - 01.06.2018 03:45","40795","41939"
"01.06.2018 03:45 - 01.06.2018 04:00","40802","42076"
"01.06.2018 04:00 - 01.06.2018 04:15","41187","42477"
"01.06.2018 04:15 - 01.06.2018 04:30","41272","43443"
"01.06.2018 04:30 - 01.06.2018 04:45","41584","43367"
"01.06.2018 04:45 - 01.06.2018 05:00","41939","43736"
"01.06.2018 05:00 - 01.06.2018 05:15","42918","44610"
"01.06.2018 05:15 - 01.06.2018 05:30","43455","44816"
"01.06.2018 05:30 - 01.06.2018 05:45","44438","45239"
"01.06.2018 05:45 - 01.06.2018 06:00","45534","46732"
"01.06.2018 06:00 - 01.06.2018 06:15","48200","49046"
"01.06.2018 06:15 - 01.06.2018 06:30","50043","50980"
"01.06.2018 06:30 - 01.06.2018 06:45","51453","52709"
"01.06.2018 06:45 - 01.06.2018 07:00","52765","54144"
"01.06.2018 07:00 - 01.06.2018 07:15","54365","56043"
"01.06.2018 07:15 - 01.06.2018 07:30","55428","56972"
"01.06.2018 07:30 - 01.06.2018 07:45","57126","57678"
"01.06.2018 07:45 - 01.06.2018 08:00","57788","58464"
"01.06.2018 08:00 - 01.06.2018 08:15","58875","59597"
"01.06.2018 08:15 - 01.06.2018 08:30","59484","60262"
"01.06.2018 08:30 - 01.06.2018 08:45","59943","61156"
"01.06.2018 08:45 - 01.06.2018 09:00","60340","61610"
"01.06.2018 09:00 - 01.06.2018 09:15","60479","61674"
"01.06.2018 09:15 - 01.06.2018 09:30","60639","62266"
"01.06.2018 09:30 - 01.06.2018 09:45","61029","63272"
"01.06.2018 09:45 - 01.06.2018 10:00","61305","63555"
"01.06.2018 10:00 - 01.06.2018 10:15","61745","63603"
"01.06.2018 10:15 - 01.06.2018 10:30","61956","63737"
"01.06.2018 10:30 - 01.06.2018 10:45","61960","63754"
"01.06.2018 10:45 - 01.06.2018 11:00","62229","64144"
"01.06.2018 11:00 - 01.06.2018 11:15","62642","64429"
"01.06.2018 11:15 - 01.06.2018 11:30","62543","64506"
"01.06.2018 11:30 - 01.06.2018 11:45","63122","64523"
"01.06.2018 11:45 - 01.06.2018 12:00","61931","64547"
"01.06.2018 12:00 - 01.06.2018 12:15","62285","64204"
"01.06.2018 12:15 - 01.06.2018 12:30","61940","63805"
"01.06.2018 12:30 - 01.06.2018 12:45","61836","63669"
"01.06.2018 12:45 - 01.06.2018 13:00","61523","63574"
"01.06.2018 13:00 - 01.06.2018 13:15","61226","63531"
"01.06.2018 13:15 - 01.06.2018 13:30","61438","63007"
"01.06.2018 13:30 - 01.06.2018 13:45","60988","62420"
"01.06.2018 13:45 - 01.06.2018 14:00","60709","62074"
"01.06.2018 14:00 - 01.06.2018 14:15","60255","61685"
"01.06.2018 14:15 - 01.06.2018 14:30","60205","61410"
"01.06.2018 14:30 - 01.06.2018 14:45","59818","61343"
"01.06.2018 14:45 - 01.06.2018 15:00","59905","61070"
"01.06.2018 15:00 - 01.06.2018 15:15","60476","61493"
"01.06.2018 15:15 - 01.06.2018 15:30","59811","61248"
"01.06.2018 15:30 - 01.06.2018 15:45","59271","60800"
"01.06.2018 15:45 - 01.06.2018 16:00","58498","60338"
"01.06.2018 16:00 - 01.06.2018 16:15","58839","59848"
"01.06.2018 16:15 - 01.06.2018 16:30","58528","59667"
"01.06.2018 16:30 - 01.06.2018 16:45","58118","59299"
"01.06.2018 16:45 - 01.06.2018 17:00","57663","59350"
"01.06.2018 17:00 - 01.06.2018 17:15","57988","59556"
"01.06.2018 17:15 - 01.06.2018 17:30","57694","59707"
"01.06.2018 17:30 - 01.06.2018 17:45","57519","59963"
"01.06.2018 17:45 - 01.06.2018 18:00","57616","59776"
"01.06.2018 18:00 - 01.06.2018 18:15","57446","59752"
"01.06.2018 18:15 - 01.06.2018 18:30","57243","59330"
"01.06.2018 18:30 - 01.06.2018 18:45","57432","59387"
"01.06.2018 18:45 - 01.06.2018 19:00","57330","59163"
"01.06.2018 19:00 - 01.06.2018 19:15","57111","59055"
"01.06.2018 19:15 - 01.06.2018 19:30","57143","58602"
"01.06.2018 19:30 - 01.06.2018 19:45","56697","58022"
"01.06.2018 19:45 - 01.06.2018 20:00","56501","57725"
"01.06.2018 20:00 - 01.06.2018 20:15","55996","56981"
"01.06.2018 20:15 - 01.06.2018 20:30","55114","56212"
"01.06.2018 20:30 - 01.06.2018 20:45","54403","55748"
"01.06.2018 20:45 - 01.06.2018 21:00","53742","55115"
"01.06.2018 21:00 - 01.06.2018 21:15","53011","54701"
"01.06.2018 21:15 - 01.06.2018 21:30","52852","54196"
"01.06.2018 21:30 - 01.06.2018 21:45","52548","53698"
"01.06.2018 21:45 - 01.06.2018 22:00","52261","53435"
"01.06.2018 22:00 - 01.06.2018 22:15","52029","52901"
"01.06.2018 22:15 - 01.06.2018 22:30","50894","52018"
"01.06.2018 22:30 - 01.06.2018 22:45","50180","51264"
"01.06.2018 22:45 - 01.06.2018 23:00","49049","50298"
"01.06.2018 23:00 - 01.06.2018 23:15","47909","49334"
"01.06.2018 23:15 - 01.06.2018 23:30","47008","48565"
"01.06.2018 23:30 - 01.06.2018 23:45","46209","47993"
"01.06.2018 23:45 - 02.06.2018 00:00","45452","46928"
"02.06.2018 00:00 - 02.06.2018 00:15","46835","46311"
"02.06.2018 00:15 - 02.06.2018 00:30","46218","45477"
"02.06.2018 00:30 - 02.06.2018 00:45","45664","44764"
"02.06.2018 00:45 - 02.06.2018 01:00","45097","44333"
"02.06.2018 01:00 - 02.06.2018 01:15","44572","43694"
"02.06.2018 01:15 - 02.06.2018 01:30","43920","43420"
"02.06.2018 01:30 - 02.06.2018 01:45","43754","43054"
"02.06.2018 01:45 - 02.06.2018 02:00","43234","42850"
"02.06.2018 02:00 - 02.06.2018 02:15","42767","42114"
"02.06.2018 02:15 - 02.06.2018 02:30","42511","42080"
"02.06.2018 02:30 - 02.06.2018 02:45","42548","41981"
"02.06.2018 02:45 - 02.06.2018 03:00","42396","41895"
"02.06.2018 03:00 - 02.06.2018 03:15","42181","41736"
"02.06.2018 03:15 - 02.06.2018 03:30","42171","41826"
"02.06.2018 03:30 - 02.06.2018 03:45","42156","41571"
"02.06.2018 03:45 - 02.06.2018 04:00","42025","41611"
"02.06.2018 04:00 - 02.06.2018 04:15","42257","41574"
"02.06.2018 04:15 - 02.06.2018 04:30","42125","41659"
"02.06.2018 04:30 - 02.06.2018 04:45","42250","41558"
"02.06.2018 04:45 - 02.06.2018 05:00","42288","41609"
"02.06.2018 05:00 - 02.06.2018 05:15","42269","41997"
"02.06.2018 05:15 - 02.06.2018 05:30","42014","41737"
"02.06.2018 05:30 - 02.06.2018 05:45","42017","41786"
"02.06.2018 05:45 - 02.06.2018 06:00","42103","42346"
"02.06.2018 06:00 - 02.06.2018 06:15","42481","43197"
"02.06.2018 06:15 - 02.06.2018 06:30","43290","43865"
"02.06.2018 06:30 - 02.06.2018 06:45","43870","44472"
"02.06.2018 06:45 - 02.06.2018 07:00","44572","45246"
"02.06.2018 07:00 - 02.06.2018 07:15","45507","46233"
"02.06.2018 07:15 - 02.06.2018 07:30","46332","46938"
"02.06.2018 07:30 - 02.06.2018 07:45","47831","47631"
"02.06.2018 07:45 - 02.06.2018 08:00","48906","48831"
"02.06.2018 08:00 - 02.06.2018 08:15","50282","49877"
"02.06.2018 08:15 - 02.06.2018 08:30","50903","50855"
"02.06.2018 08:30 - 02.06.2018 08:45","51696","51313"
"02.06.2018 08:45 - 02.06.2018 09:00","52466","52122"
"02.06.2018 09:00 - 02.06.2018 09:15","53127","52896"
"02.06.2018 09:15 - 02.06.2018 09:30","54142","53652"
"02.06.2018 09:30 - 02.06.2018 09:45","54311","54199"
"02.06.2018 09:45 - 02.06.2018 10:00","55031","54676"
"02.06.2018 10:00 - 02.06.2018 10:15","55154","55150"
"02.06.2018 10:15 - 02.06.2018 10:30","55514","55656"
"02.06.2018 10:30 - 02.06.2018 10:45","55716","55726"
"02.06.2018 10:45 - 02.06.2018 11:00","56021","55932"
"02.06.2018 11:00 - 02.06.2018 11:15","56368","56160"
"02.06.2018 11:15 - 02.06.2018 11:30","56571","56401"
"02.06.2018 11:30 - 02.06.2018 11:45","56878","56857"
"02.06.2018 11:45 - 02.06.2018 12:00","56027","56725"
"02.06.2018 12:00 - 02.06.2018 12:15","56001","56392"
"02.06.2018 12:15 - 02.06.2018 12:30","55707","56242"
"02.06.2018 12:30 - 02.06.2018 12:45","55263","55886"
"02.06.2018 12:45 - 02.06.2018 13:00","54950","55479"
"02.06.2018 13:00 - 02.06.2018 13:15","54193","54878"
"02.06.2018 13:15 - 02.06.2018 13:30","53942","54641"
"02.06.2018 13:30 - 02.06.2018 13:45","53402","54060"
"02.06.2018 13:45 - 02.06.2018 14:00","53069","53548"
"02.06.2018 14:00 - 02.06.2018 14:15","52626","53167"
"02.06.2018 14:15 - 02.06.2018 14:30","52069","52975"
"02.06.2018 14:30 - 02.06.2018 14:45","51881","52517"
"02.06.2018 14:45 - 02.06.2018 15:00","52318","52422"
"02.06.2018 15:00 - 02.06.2018 15:15","52782","52150"
"02.06.2018 15:15 - 02.06.2018 15:30","52167","52274"
"02.06.2018 15:30 - 02.06.2018 15:45","52033","51610"
"02.06.2018 15:45 - 02.06.2018 16:00","51728","51438"
"02.06.2018 16:00 - 02.06.2018 16:15","52116","51212"
"02.06.2018 16:15 - 02.06.2018 16:30","52402","51163"
"02.06.2018 16:30 - 02.06.2018 16:45","52606","51277"
"02.06.2018 16:45 - 02.06.2018 17:00","51833","50993"
"02.06.2018 17:00 - 02.06.2018 17:15","52207","51077"
"02.06.2018 17:15 - 02.06.2018 17:30","52169","50990"
"02.06.2018 17:30 - 02.06.2018 17:45","52197","51275"
"02.06.2018 17:45 - 02.06.2018 18:00","52355","51489"
"02.06.2018 18:00 - 02.06.2018 18:15","52440","51670"
"02.06.2018 18:15 - 02.06.2018 18:30","52532","51823"
"02.06.2018 18:30 - 02.06.2018 18:45","52746","51690"
"02.06.2018 18:45 - 02.06.2018 19:00","52302","51362"
"02.06.2018 19:00 - 02.06.2018 19:15","52486","50717"
"02.06.2018 19:15 - 02.06.2018 19:30","52418","50745"
"02.06.2018 19:30 - 02.06.2018 19:45","52241","50355"
"02.06.2018 19:45 - 02.06.2018 20:00","51058","50234"
"02.06.2018 20:00 - 02.06.2018 20:15","51275","49825"
"02.06.2018 20:15 - 02.06.2018 20:30","50709","49050"
"02.06.2018 20:30 - 02.06.2018 20:45","49679","48521"
"02.06.2018 20:45 - 02.06.2018 21:00","49312","48073"
"02.06.2018 21:00 - 02.06.2018 21:15","48332","47644"
"02.06.2018 21:15 - 02.06.2018 21:30","48376","47280"
"02.06.2018 21:30 - 02.06.2018 21:45","48687","47375"
"02.06.2018 21:45 - 02.06.2018 22:00","48902","47373"
"02.06.2018 22:00 - 02.06.2018 22:15","49351","47198"
"02.06.2018 22:15 - 02.06.2018 22:30","47872","46671"
"02.06.2018 22:30 - 02.06.2018 22:45","47679","46171"
"02.06.2018 22:45 - 02.06.2018 23:00","46474","45223"
"02.06.2018 23:00 - 02.06.2018 23:15","45821","44190"
"02.06.2018 23:15 - 02.06.2018 23:30","45071","43745"
"02.06.2018 23:30 - 02.06.2018 23:45","43963","43037"
"02.06.2018 23:45 - 03.06.2018 00:00","43478","42688"
"03.06.2018 00:00 - 03.06.2018 00:15","42535","41824"
"03.06.2018 00:15 - 03.06.2018 00:30","42008","41366"
"03.06.2018 00:30 - 03.06.2018 00:45","41544","40630"
"03.06.2018 00:45 - 03.06.2018 01:00","41064","40150"
"03.06.2018 01:00 - 03.06.2018 01:15","40629","39723"
"03.06.2018 01:15 - 03.06.2018 01:30","40273","39299"
"03.06.2018 01:30 - 03.06.2018 01:45","39930","38900"
"03.06.2018 01:45 - 03.06.2018 02:00","39573","38502"
"03.06.2018 02:00 - 03.06.2018 02:15","39237","38211"
"03.06.2018 02:15 - 03.06.2018 02:30","39101","38118"
"03.06.2018 02:30 - 03.06.2018 02:45","38997","37996"
"03.06.2018 02:45 - 03.06.2018 03:00","38905","37749"
"03.06.2018 03:00 - 03.06.2018 03:15","38798","37437"
"03.06.2018 03:15 - 03.06.2018 03:30","38626","37241"
"03.06.2018 03:30 - 03.06.2018 03:45","38549","37211"
"03.06.2018 03:45 - 03.06.2018 04:00","38476","36885"
"03.06.2018 04:00 - 03.06.2018 04:15","38556","36847"
"03.06.2018 04:15 - 03.06.2018 04:30","38484","36949"
"03.06.2018 04:30 - 03.06.2018 04:45","38511","37037"
"03.06.2018 04:45 - 03.06.2018 05:00","38464","36775"
"03.06.2018 05:00 - 03.06.2018 05:15","38443","36805"
"03.06.2018 05:15 - 03.06.2018 05:30","38084","36564"
"03.06.2018 05:30 - 03.06.2018 05:45","37863","36525"
"03.06.2018 05:45 - 03.06.2018 06:00","37788","36673"
"03.06.2018 06:00 - 03.06.2018 06:15","37841","37311"
"03.06.2018 06:15 - 03.06.2018 06:30","38173","37621"
"03.06.2018 06:30 - 03.06.2018 06:45","38647","37805"
"03.06.2018 06:45 - 03.06.2018 07:00","38966","38081"
"03.06.2018 07:00 - 03.06.2018 07:15","39382","38974"
"03.06.2018 07:15 - 03.06.2018 07:30","40122","39379"
"03.06.2018 07:30 - 03.06.2018 07:45","41207","40441"
"03.06.2018 07:45 - 03.06.2018 08:00","42161","40977"
"03.06.2018 08:00 - 03.06.2018 08:15","43199","42007"
"03.06.2018 08:15 - 03.06.2018 08:30","43892","43083"
"03.06.2018 08:30 - 03.06.2018 08:45","44813","43867"
"03.06.2018 08:45 - 03.06.2018 09:00","45520","44647"
"03.06.2018 09:00 - 03.06.2018 09:15","46343","45444"
"03.06.2018 09:15 - 03.06.2018 09:30","47238","46208"
"03.06.2018 09:30 - 03.06.2018 09:45","47806","46888"
"03.06.2018 09:45 - 03.06.2018 10:00","48384","47277"
"03.06.2018 10:00 - 03.06.2018 10:15","48853","47910"
"03.06.2018 10:15 - 03.06.2018 10:30","49428","48372"
"03.06.2018 10:30 - 03.06.2018 10:45","49845","49139"
"03.06.2018 10:45 - 03.06.2018 11:00","50295","49497"
"03.06.2018 11:00 - 03.06.2018 11:15","50772","50389"
"03.06.2018 11:15 - 03.06.2018 11:30","51331","50935"
"03.06.2018 11:30 - 03.06.2018 11:45","51997","51448"
"03.06.2018 11:45 - 03.06.2018 12:00","51516","51360"
"03.06.2018 12:00 - 03.06.2018 12:15","51677","51112"
"03.06.2018 12:15 - 03.06.2018 12:30","51729","50811"
"03.06.2018 12:30 - 03.06.2018 12:45","51118","50431"
"03.06.2018 12:45 - 03.06.2018 13:00","50761","49884"
"03.06.2018 13:00 - 03.06.2018 13:15","50087","49398"
"03.06.2018 13:15 - 03.06.2018 13:30","49995","49302"
"03.06.2018 13:30 - 03.06.2018 13:45","49665","48725"
"03.06.2018 13:45 - 03.06.2018 14:00","49229","48000"
"03.06.2018 14:00 - 03.06.2018 14:15","48831","47850"
"03.06.2018 14:15 - 03.06.2018 14:30","48222","47946"
"03.06.2018 14:30 - 03.06.2018 14:45","48020","47772"
"03.06.2018 14:45 - 03.06.2018 15:00","48386","47404"
"03.06.2018 15:00 - 03.06.2018 15:15","48510","47652"
"03.06.2018 15:15 - 03.06.2018 15:30","47704","47104"
"03.06.2018 15:30 - 03.06.2018 15:45","47732","47026"
"03.06.2018 15:45 - 03.06.2018 16:00","47572","46625"
"03.06.2018 16:00 - 03.06.2018 16:15","47722","46744"
"03.06.2018 16:15 - 03.06.2018 16:30","48208","46693"
"03.06.2018 16:30 - 03.06.2018 16:45","48253","46724"
"03.06.2018 16:45 - 03.06.2018 17:00","47809","46839"
"03.06.2018 17:00 - 03.06.2018 17:15","48398","46987"
"03.06.2018 17:15 - 03.06.2018 17:30","48553","47451"
"03.06.2018 17:30 - 03.06.2018 17:45","49027","47763"
"03.06.2018 17:45 - 03.06.2018 18:00","49203","47809"
"03.06.2018 18:00 - 03.06.2018 18:15","49475","48413"
"03.06.2018 18:15 - 03.06.2018 18:30","49901","48560"
"03.06.2018 18:30 - 03.06.2018 18:45","50150","48923"
"03.06.2018 18:45 - 03.06.2018 19:00","50052","48923"
"03.06.2018 19:00 - 03.06.2018 19:15","50211","49271"
"03.06.2018 19:15 - 03.06.2018 19:30","50238","48975"
"03.06.2018 19:30 - 03.06.2018 19:45","50145","49081"
"03.06.2018 19:45 - 03.06.2018 20:00","49221","49109"
"03.06.2018 20:00 - 03.06.2018 20:15","49689","49273"
"03.06.2018 20:15 - 03.06.2018 20:30","49537","49219"
"03.06.2018 20:30 - 03.06.2018 20:45","48571","48702"
"03.06.2018 20:45 - 03.06.2018 21:00","48406","48249"
"03.06.2018 21:00 - 03.06.2018 21:15","47668","48334"
"03.06.2018 21:15 - 03.06.2018 21:30","47816","48193"
"03.06.2018 21:30 - 03.06.2018 21:45","48205","48288"
"03.06.2018 21:45 - 03.06.2018 22:00","48712","48539"
"03.06.2018 22:00 - 03.06.2018 22:15","49230","49370"
"03.06.2018 22:15 - 03.06.2018 22:30","48165","49283"
"03.06.2018 22:30 - 03.06.2018 22:45","47700","48641"
"03.06.2018 22:45 - 03.06.2018 23:00","46553","47675"
"03.06.2018 23:00 - 03.06.2018 23:15","45504","46733"
"03.06.2018 23:15 - 03.06.2018 23:30","44728","45845"
"03.06.2018 23:30 - 03.06.2018 23:45","43837","45394"
"03.06.2018 23:45 - 04.06.2018 00:00","43158","44696"
"04.06.2018 00:00 - 04.06.2018 00:15","43114","43920"
"04.06.2018 00:15 - 04.06.2018 00:30","42565","43184"
"04.06.2018 00:30 - 04.06.2018 00:45","42088","42773"
"04.06.2018 00:45 - 04.06.2018 01:00","41681","42170"
"04.06.2018 01:00 - 04.06.2018 01:15","41325","41990"
"04.06.2018 01:15 - 04.06.2018 01:30","40824","41451"
"04.06.2018 01:30 - 04.06.2018 01:45","40578","41052"
"04.06.2018 01:45 - 04.06.2018 02:00","40299","40905"
"04.06.2018 02:00 - 04.06.2018 02:15","40192","40745"
"04.06.2018 02:15 - 04.06.2018 02:30","40045","40473"
"04.06.2018 02:30 - 04.06.2018 02:45","40130","40460"
"04.06.2018 02:45 - 04.06.2018 03:00","40206","40742"
"04.06.2018 03:00 - 04.06.2018 03:15","40370","40718"
"04.06.2018 03:15 - 04.06.2018 03:30","40323","40684"
"04.06.2018 03:30 - 04.06.2018 03:45","40433","40939"
"04.06.2018 03:45 - 04.06.2018 04:00","40464","41223"
"04.06.2018 04:00 - 04.06.2018 04:15","41200","41802"
"04.06.2018 04:15 - 04.06.2018 04:30","41565","42254"
"04.06.2018 04:30 - 04.06.2018 04:45","42144","42480"
"04.06.2018 04:45 - 04.06.2018 05:00","42683","43104"
"04.06.2018 05:00 - 04.06.2018 05:15","43863","44078"
