"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"10.07.2020 02:30 - 10.07.2020 02:45","41416","41104"
"10.07.2020 02:45 - 10.07.2020 03:00","41261","41073"
"10.07.2020 03:00 - 10.07.2020 03:15","41435","41298"
"10.07.2020 03:15 - 10.07.2020 03:30","41441","41125"
"10.07.2020 03:30 - 10.07.2020 03:45","41438","41379"
"10.07.2020 03:45 - 10.07.2020 04:00","41587","41322"
"10.07.2020 04:00 - 10.07.2020 04:15","41931","41608"
"10.07.2020 04:15 - 10.07.2020 04:30","42227","41642"
"10.07.2020 04:30 - 10.07.2020 04:45","42429","42058"
"10.07.2020 04:45 - 10.07.2020 05:00","42996","42489"
"10.07.2020 05:00 - 10.07.2020 05:15","44068","43526"
"10.07.2020 05:15 - 10.07.2020 05:30","44506","43777"
"10.07.2020 05:30 - 10.07.2020 05:45","45124","44066"
"10.07.2020 05:45 - 10.07.2020 06:00","46366","44727"
"10.07.2020 06:00 - 10.07.2020 06:15","49280","47448"
"10.07.2020 06:15 - 10.07.2020 06:30","51302","48807"
"10.07.2020 06:30 - 10.07.2020 06:45","52779","50327"
"10.07.2020 06:45 - 10.07.2020 07:00","54247","51277"
"10.07.2020 07:00 - 10.07.2020 07:15","56000","52913"
"10.07.2020 07:15 - 10.07.2020 07:30","57088","53976"
"10.07.2020 07:30 - 10.07.2020 07:45","57621","55221"
"10.07.2020 07:45 - 10.07.2020 08:00","58550","56356"
"10.07.2020 08:00 - 10.07.2020 08:15","59483","57721"
"10.07.2020 08:15 - 10.07.2020 08:30","59975","58651"
"10.07.2020 08:30 - 10.07.2020 08:45","60483","59257"
"10.07.2020 08:45 - 10.07.2020 09:00","60971","59897"
"10.07.2020 09:00 - 10.07.2020 09:15","60967","60249"
"10.07.2020 09:15 - 10.07.2020 09:30","61276","60744"
"10.07.2020 09:30 - 10.07.2020 09:45","61817","61335"
"10.07.2020 09:45 - 10.07.2020 10:00","62613","61934"
"10.07.2020 10:00 - 10.07.2020 10:15","62651","62567"
"10.07.2020 10:15 - 10.07.2020 10:30","63179","62695"
"10.07.2020 10:30 - 10.07.2020 10:45","63610","63162"
"10.07.2020 10:45 - 10.07.2020 11:00","64105","63660"
"10.07.2020 11:00 - 10.07.2020 11:15","64100","63912"
"10.07.2020 11:15 - 10.07.2020 11:30","64272","64226"
"10.07.2020 11:30 - 10.07.2020 11:45","64701","64387"
"10.07.2020 11:45 - 10.07.2020 12:00","64810","64370"
"10.07.2020 12:00 - 10.07.2020 12:15","64603","63721"
"10.07.2020 12:15 - 10.07.2020 12:30","64437","63260"
"10.07.2020 12:30 - 10.07.2020 12:45","64213","63301"
"10.07.2020 12:45 - 10.07.2020 13:00","64043","63214"
"10.07.2020 13:00 - 10.07.2020 13:15","63585","62732"
"10.07.2020 13:15 - 10.07.2020 13:30","63110","62542"
"10.07.2020 13:30 - 10.07.2020 13:45","62628","63236"
"10.07.2020 13:45 - 10.07.2020 14:00","62103","63196"
"10.07.2020 14:00 - 10.07.2020 14:15","61873","63126"
"10.07.2020 14:15 - 10.07.2020 14:30","61675","62907"
"10.07.2020 14:30 - 10.07.2020 14:45","61466","62396"
"10.07.2020 14:45 - 10.07.2020 15:00","61117","62034"
"10.07.2020 15:00 - 10.07.2020 15:15","61247","61901"
"10.07.2020 15:15 - 10.07.2020 15:30","60836","60746"
"10.07.2020 15:30 - 10.07.2020 15:45","60481","60350"
"10.07.2020 15:45 - 10.07.2020 16:00","59927","60241"
"10.07.2020 16:00 - 10.07.2020 16:15","59302","60459"
"10.07.2020 16:15 - 10.07.2020 16:30","58902","60705"
"10.07.2020 16:30 - 10.07.2020 16:45","58746","60302"
"10.07.2020 16:45 - 10.07.2020 17:00","58287","60422"
"10.07.2020 17:00 - 10.07.2020 17:15","58334","60302"
"10.07.2020 17:15 - 10.07.2020 17:30","58281","60328"
"10.07.2020 17:30 - 10.07.2020 17:45","58010","60516"
"10.07.2020 17:45 - 10.07.2020 18:00","57998","60562"
"10.07.2020 18:00 - 10.07.2020 18:15","57847","60708"
"10.07.2020 18:15 - 10.07.2020 18:30","57443","60227"
"10.07.2020 18:30 - 10.07.2020 18:45","57348","59653"
"10.07.2020 18:45 - 10.07.2020 19:00","57188","59956"
"10.07.2020 19:00 - 10.07.2020 19:15","56959","59202"
"10.07.2020 19:15 - 10.07.2020 19:30","56362","58840"
"10.07.2020 19:30 - 10.07.2020 19:45","55881","58425"
"10.07.2020 19:45 - 10.07.2020 20:00","55639","58019"
"10.07.2020 20:00 - 10.07.2020 20:15","54853","56800"
"10.07.2020 20:15 - 10.07.2020 20:30","54292","56189"
"10.07.2020 20:30 - 10.07.2020 20:45","53543","55286"
"10.07.2020 20:45 - 10.07.2020 21:00","52875","54826"
"10.07.2020 21:00 - 10.07.2020 21:15","52003","54075"
"10.07.2020 21:15 - 10.07.2020 21:30","51288","53062"
"10.07.2020 21:30 - 10.07.2020 21:45","50962","52783"
"10.07.2020 21:45 - 10.07.2020 22:00","50834","52597"
"10.07.2020 22:00 - 10.07.2020 22:15","50500","52391"
"10.07.2020 22:15 - 10.07.2020 22:30","49592","51370"
"10.07.2020 22:30 - 10.07.2020 22:45","48566","50174"
"10.07.2020 22:45 - 10.07.2020 23:00","47826","49526"
"10.07.2020 23:00 - 10.07.2020 23:15","46771","48467"
"10.07.2020 23:15 - 10.07.2020 23:30","45876","47547"
"10.07.2020 23:30 - 10.07.2020 23:45","45190","46797"
"10.07.2020 23:45 - 11.07.2020 00:00","44794","46269"
"11.07.2020 00:00 - 11.07.2020 00:15","42914","45279"
"11.07.2020 00:15 - 11.07.2020 00:30","42102","44487"
"11.07.2020 00:30 - 11.07.2020 00:45","41542","44169"
"11.07.2020 00:45 - 11.07.2020 01:00","41157","43611"
"11.07.2020 01:00 - 11.07.2020 01:15","40467","43127"
"11.07.2020 01:15 - 11.07.2020 01:30","40096","42627"
"11.07.2020 01:30 - 11.07.2020 01:45","39520","42275"
"11.07.2020 01:45 - 11.07.2020 02:00","39239","41699"
"11.07.2020 02:00 - 11.07.2020 02:15","38770","41203"
"11.07.2020 02:15 - 11.07.2020 02:30","38660","40736"
"11.07.2020 02:30 - 11.07.2020 02:45","38573","40412"
"11.07.2020 02:45 - 11.07.2020 03:00","38271","40013"
"11.07.2020 03:00 - 11.07.2020 03:15","38230","39769"
"11.07.2020 03:15 - 11.07.2020 03:30","38172","39831"
"11.07.2020 03:30 - 11.07.2020 03:45","37910","39998"
"11.07.2020 03:45 - 11.07.2020 04:00","37790","39692"
"11.07.2020 04:00 - 11.07.2020 04:15","37870","39545"
"11.07.2020 04:15 - 11.07.2020 04:30","37986","39574"
"11.07.2020 04:30 - 11.07.2020 04:45","37964","39695"
"11.07.2020 04:45 - 11.07.2020 05:00","38078","39535"
"11.07.2020 05:00 - 11.07.2020 05:15","38290","39778"
"11.07.2020 05:15 - 11.07.2020 05:30","38162","39627"
"11.07.2020 05:30 - 11.07.2020 05:45","37996","39327"
"11.07.2020 05:45 - 11.07.2020 06:00","38415","39449"
"11.07.2020 06:00 - 11.07.2020 06:15","38575","40330"
"11.07.2020 06:15 - 11.07.2020 06:30","39136","40734"
"11.07.2020 06:30 - 11.07.2020 06:45","39525","41075"
"11.07.2020 06:45 - 11.07.2020 07:00","40496","41503"
"11.07.2020 07:00 - 11.07.2020 07:15","41331","42120"
"11.07.2020 07:15 - 11.07.2020 07:30","42242","42609"
"11.07.2020 07:30 - 11.07.2020 07:45","43300","43165"
"11.07.2020 07:45 - 11.07.2020 08:00","44868","44317"
"11.07.2020 08:00 - 11.07.2020 08:15","45663","45245"
"11.07.2020 08:15 - 11.07.2020 08:30","46558","45984"
"11.07.2020 08:30 - 11.07.2020 08:45","47663","46720"
"11.07.2020 08:45 - 11.07.2020 09:00","48541","47601"
"11.07.2020 09:00 - 11.07.2020 09:15","49191","48714"
"11.07.2020 09:15 - 11.07.2020 09:30","50138","49262"
"11.07.2020 09:30 - 11.07.2020 09:45","51054","50070"
"11.07.2020 09:45 - 11.07.2020 10:00","51248","50819"
"11.07.2020 10:00 - 11.07.2020 10:15","51391","51146"
"11.07.2020 10:15 - 11.07.2020 10:30","51865","51355"
"11.07.2020 10:30 - 11.07.2020 10:45","52397","51711"
"11.07.2020 10:45 - 11.07.2020 11:00","52527","52057"
"11.07.2020 11:00 - 11.07.2020 11:15","53004","52493"
"11.07.2020 11:15 - 11.07.2020 11:30","53459","52719"
"11.07.2020 11:30 - 11.07.2020 11:45","53364","52896"
"11.07.2020 11:45 - 11.07.2020 12:00","53625","53181"
"11.07.2020 12:00 - 11.07.2020 12:15","53125","53211"
"11.07.2020 12:15 - 11.07.2020 12:30","53042","53284"
"11.07.2020 12:30 - 11.07.2020 12:45","52479","53414"
"11.07.2020 12:45 - 11.07.2020 13:00","52157","53033"
"11.07.2020 13:00 - 11.07.2020 13:15","51521","52795"
"11.07.2020 13:15 - 11.07.2020 13:30","51145","52323"
"11.07.2020 13:30 - 11.07.2020 13:45","50719","52398"
"11.07.2020 13:45 - 11.07.2020 14:00","50068","51684"
"11.07.2020 14:00 - 11.07.2020 14:15","49579","51460"
"11.07.2020 14:15 - 11.07.2020 14:30","49231","50883"
"11.07.2020 14:30 - 11.07.2020 14:45","49187","50465"
"11.07.2020 14:45 - 11.07.2020 15:00","48832","50512"
"11.07.2020 15:00 - 11.07.2020 15:15","48582","50448"
"11.07.2020 15:15 - 11.07.2020 15:30","48290","50041"
"11.07.2020 15:30 - 11.07.2020 15:45","48348","49541"
"11.07.2020 15:45 - 11.07.2020 16:00","48200","49238"
"11.07.2020 16:00 - 11.07.2020 16:15","48137","48986"
"11.07.2020 16:15 - 11.07.2020 16:30","47721","48569"
"11.07.2020 16:30 - 11.07.2020 16:45","48163","48096"
"11.07.2020 16:45 - 11.07.2020 17:00","47848","48278"
"11.07.2020 17:00 - 11.07.2020 17:15","48378","48604"
"11.07.2020 17:15 - 11.07.2020 17:30","48304","48581"
"11.07.2020 17:30 - 11.07.2020 17:45","48441","48523"
"11.07.2020 17:45 - 11.07.2020 18:00","48563","48790"
"11.07.2020 18:00 - 11.07.2020 18:15","49046","49198"
"11.07.2020 18:15 - 11.07.2020 18:30","49086","49227"
"11.07.2020 18:30 - 11.07.2020 18:45","48338","48823"
"11.07.2020 18:45 - 11.07.2020 19:00","48122","48506"
"11.07.2020 19:00 - 11.07.2020 19:15","48094","48513"
"11.07.2020 19:15 - 11.07.2020 19:30","47955","48081"
"11.07.2020 19:30 - 11.07.2020 19:45","47593","47752"
"11.07.2020 19:45 - 11.07.2020 20:00","47186","47345"
"11.07.2020 20:00 - 11.07.2020 20:15","46725","46925"
"11.07.2020 20:15 - 11.07.2020 20:30","45995","46335"
"11.07.2020 20:30 - 11.07.2020 20:45","45394","46076"
"11.07.2020 20:45 - 11.07.2020 21:00","44577","45582"
"11.07.2020 21:00 - 11.07.2020 21:15","42846","45283"
"11.07.2020 21:15 - 11.07.2020 21:30","43765","44682"
"11.07.2020 21:30 - 11.07.2020 21:45","43795","44403"
"11.07.2020 21:45 - 11.07.2020 22:00","43970","44424"
"11.07.2020 22:00 - 11.07.2020 22:15","44087","44364"
"11.07.2020 22:15 - 11.07.2020 22:30","43485","44030"
"11.07.2020 22:30 - 11.07.2020 22:45","42754","43447"
"11.07.2020 22:45 - 11.07.2020 23:00","42225","42923"
"11.07.2020 23:00 - 11.07.2020 23:15","41370","42279"
"11.07.2020 23:15 - 11.07.2020 23:30","40565","41391"
"11.07.2020 23:30 - 11.07.2020 23:45","40109","40798"
"11.07.2020 23:45 - 12.07.2020 00:00","39648","40499"
"12.07.2020 00:00 - 12.07.2020 00:15","39150","40113"
"12.07.2020 00:15 - 12.07.2020 00:30","38369","39448"
"12.07.2020 00:30 - 12.07.2020 00:45","37763","38927"
"12.07.2020 00:45 - 12.07.2020 01:00","37354","38802"
"12.07.2020 01:00 - 12.07.2020 01:15","36589","38052"
"12.07.2020 01:15 - 12.07.2020 01:30","36238","37559"
"12.07.2020 01:30 - 12.07.2020 01:45","35806","37370"
"12.07.2020 01:45 - 12.07.2020 02:00","35579","36883"
"12.07.2020 02:00 - 12.07.2020 02:15","35186","36639"
"12.07.2020 02:15 - 12.07.2020 02:30","35054","36382"
"12.07.2020 02:30 - 12.07.2020 02:45","34772","36093"
"12.07.2020 02:45 - 12.07.2020 03:00","34512","35974"
"12.07.2020 03:00 - 12.07.2020 03:15","34673","35800"
"12.07.2020 03:15 - 12.07.2020 03:30","34601","35446"
"12.07.2020 03:30 - 12.07.2020 03:45","34297","35348"
"12.07.2020 03:45 - 12.07.2020 04:00","34195","35281"
"12.07.2020 04:00 - 12.07.2020 04:15","34320","35364"
"12.07.2020 04:15 - 12.07.2020 04:30","34386","35358"
"12.07.2020 04:30 - 12.07.2020 04:45","34367","35255"
"12.07.2020 04:45 - 12.07.2020 05:00","34537","35308"
"12.07.2020 05:00 - 12.07.2020 05:15","34569","34966"
"12.07.2020 05:15 - 12.07.2020 05:30","34312","34820"
"12.07.2020 05:30 - 12.07.2020 05:45","34010","34808"
"12.07.2020 05:45 - 12.07.2020 06:00","33996","34941"
"12.07.2020 06:00 - 12.07.2020 06:15","33980","35165"
"12.07.2020 06:15 - 12.07.2020 06:30","34275","35528"
"12.07.2020 06:30 - 12.07.2020 06:45","34528","35674"
"12.07.2020 06:45 - 12.07.2020 07:00","35006","35947"
"12.07.2020 07:00 - 12.07.2020 07:15","35171","36207"
"12.07.2020 07:15 - 12.07.2020 07:30","35816","36695"
"12.07.2020 07:30 - 12.07.2020 07:45","37024","37137"
"12.07.2020 07:45 - 12.07.2020 08:00","38421","37703"
"12.07.2020 08:00 - 12.07.2020 08:15","39086","38327"
"12.07.2020 08:15 - 12.07.2020 08:30","39808","38930"
"12.07.2020 08:30 - 12.07.2020 08:45","40888","39812"
"12.07.2020 08:45 - 12.07.2020 09:00","41925","40890"
"12.07.2020 09:00 - 12.07.2020 09:15","42557","41811"
"12.07.2020 09:15 - 12.07.2020 09:30","43686","42779"
"12.07.2020 09:30 - 12.07.2020 09:45","44264","43844"
"12.07.2020 09:45 - 12.07.2020 10:00","44977","44668"
"12.07.2020 10:00 - 12.07.2020 10:15","45334","44892"
"12.07.2020 10:15 - 12.07.2020 10:30","46229","45552"
"12.07.2020 10:30 - 12.07.2020 10:45","46996","46157"
"12.07.2020 10:45 - 12.07.2020 11:00","47465","46778"
"12.07.2020 11:00 - 12.07.2020 11:15","48333","47015"
"12.07.2020 11:15 - 12.07.2020 11:30","49455","47600"
"12.07.2020 11:30 - 12.07.2020 11:45","49366","47836"
"12.07.2020 11:45 - 12.07.2020 12:00","49876","48094"
"12.07.2020 12:00 - 12.07.2020 12:15","49448","47806"
"12.07.2020 12:15 - 12.07.2020 12:30","48957","47885"
"12.07.2020 12:30 - 12.07.2020 12:45","48393","47615"
"12.07.2020 12:45 - 12.07.2020 13:00","48245","47537"
"12.07.2020 13:00 - 12.07.2020 13:15","47386","46979"
"12.07.2020 13:15 - 12.07.2020 13:30","47070","47290"
"12.07.2020 13:30 - 12.07.2020 13:45","46455","47305"
"12.07.2020 13:45 - 12.07.2020 14:00","46216","46964"
"12.07.2020 14:00 - 12.07.2020 14:15","45681","46614"
"12.07.2020 14:15 - 12.07.2020 14:30","45459","46269"
"12.07.2020 14:30 - 12.07.2020 14:45","44934","45957"
"12.07.2020 14:45 - 12.07.2020 15:00","44713","45589"
"12.07.2020 15:00 - 12.07.2020 15:15","44991","45573"
"12.07.2020 15:15 - 12.07.2020 15:30","44343","45263"
"12.07.2020 15:30 - 12.07.2020 15:45","44467","45092"
"12.07.2020 15:45 - 12.07.2020 16:00","44368","44838"
"12.07.2020 16:00 - 12.07.2020 16:15","44492","45014"
"12.07.2020 16:15 - 12.07.2020 16:30","43961","44744"
"12.07.2020 16:30 - 12.07.2020 16:45","44693","44712"
"12.07.2020 16:45 - 12.07.2020 17:00","44684","43950"
"12.07.2020 17:00 - 12.07.2020 17:15","45419","44818"
"12.07.2020 17:15 - 12.07.2020 17:30","45372","44573"
"12.07.2020 17:30 - 12.07.2020 17:45","46110","44804"
"12.07.2020 17:45 - 12.07.2020 18:00","46472","44845"
"12.07.2020 18:00 - 12.07.2020 18:15","47142","45322"
"12.07.2020 18:15 - 12.07.2020 18:30","47402","45375"
"12.07.2020 18:30 - 12.07.2020 18:45","47208","45354"
"12.07.2020 18:45 - 12.07.2020 19:00","47112","45168"
"12.07.2020 19:00 - 12.07.2020 19:15","47077","45541"
"12.07.2020 19:15 - 12.07.2020 19:30","46981","45188"
"12.07.2020 19:30 - 12.07.2020 19:45","46702","45142"
"12.07.2020 19:45 - 12.07.2020 20:00","46803","45420"
"12.07.2020 20:00 - 12.07.2020 20:15","46219","45485"
"12.07.2020 20:15 - 12.07.2020 20:30","45644","45473"
"12.07.2020 20:30 - 12.07.2020 20:45","45177","45351"
"12.07.2020 20:45 - 12.07.2020 21:00","44377","45030"
"12.07.2020 21:00 - 12.07.2020 21:15","42866","44563"
"12.07.2020 21:15 - 12.07.2020 21:30","43858","44389"
"12.07.2020 21:30 - 12.07.2020 21:45","44288","44342"
"12.07.2020 21:45 - 12.07.2020 22:00","44672","44567"
"12.07.2020 22:00 - 12.07.2020 22:15","45200","45082"
"12.07.2020 22:15 - 12.07.2020 22:30","44748","44602"
"12.07.2020 22:30 - 12.07.2020 22:45","44121","43698"
"12.07.2020 22:45 - 12.07.2020 23:00","43574","43232"
"12.07.2020 23:00 - 12.07.2020 23:15","42613","42267"
"12.07.2020 23:15 - 12.07.2020 23:30","41758","41702"
"12.07.2020 23:30 - 12.07.2020 23:45","41195","40817"
"12.07.2020 23:45 - 13.07.2020 00:00","40770","40607"
"13.07.2020 00:00 - 13.07.2020 00:15","39572","38957"
"13.07.2020 00:15 - 13.07.2020 00:30","39017","38460"
"13.07.2020 00:30 - 13.07.2020 00:45","38692","38111"
"13.07.2020 00:45 - 13.07.2020 01:00","38290","37726"
"13.07.2020 01:00 - 13.07.2020 01:15","37560","37057"
"13.07.2020 01:15 - 13.07.2020 01:30","37416","36909"
"13.07.2020 01:30 - 13.07.2020 01:45","37116","36903"
"13.07.2020 01:45 - 13.07.2020 02:00","36848","36827"
"13.07.2020 02:00 - 13.07.2020 02:15","36800","36679"
"13.07.2020 02:15 - 13.07.2020 02:30","36457","36604"
"13.07.2020 02:30 - 13.07.2020 02:45","36397","36672"
"13.07.2020 02:45 - 13.07.2020 03:00","36347","36658"
"13.07.2020 03:00 - 13.07.2020 03:15","36609","36796"
"13.07.2020 03:15 - 13.07.2020 03:30","36631","37030"
"13.07.2020 03:30 - 13.07.2020 03:45","36691","37259"
"13.07.2020 03:45 - 13.07.2020 04:00","36969","37287"
"13.07.2020 04:00 - 13.07.2020 04:15","37301","37500"
"13.07.2020 04:15 - 13.07.2020 04:30","37816","37754"
"13.07.2020 04:30 - 13.07.2020 04:45","38153","38235"
"13.07.2020 04:45 - 13.07.2020 05:00","38845","38491"
"13.07.2020 05:00 - 13.07.2020 05:15","40149","39732"
"13.07.2020 05:15 - 13.07.2020 05:30","40681","40200"
"13.07.2020 05:30 - 13.07.2020 05:45","41654","41390"
"13.07.2020 05:45 - 13.07.2020 06:00","43340","42970"
"13.07.2020 06:00 - 13.07.2020 06:15","46355","46013"
"13.07.2020 06:15 - 13.07.2020 06:30","48560","47987"
"13.07.2020 06:30 - 13.07.2020 06:45","50312","49658"
"13.07.2020 06:45 - 13.07.2020 07:00","51760","51005"
"13.07.2020 07:00 - 13.07.2020 07:15","53396","53130"
"13.07.2020 07:15 - 13.07.2020 07:30","54843","54733"
"13.07.2020 07:30 - 13.07.2020 07:45","56220","55873"
"13.07.2020 07:45 - 13.07.2020 08:00","57587","56787"
"13.07.2020 08:00 - 13.07.2020 08:15","58286","57925"
"13.07.2020 08:15 - 13.07.2020 08:30","58735","58862"
"13.07.2020 08:30 - 13.07.2020 08:45","59765","59432"
"13.07.2020 08:45 - 13.07.2020 09:00","59962","59957"
"13.07.2020 09:00 - 13.07.2020 09:15","59392","59605"
"13.07.2020 09:15 - 13.07.2020 09:30","59756","60160"
"13.07.2020 09:30 - 13.07.2020 09:45","60285","60951"
"13.07.2020 09:45 - 13.07.2020 10:00","60579","61110"
"13.07.2020 10:00 - 13.07.2020 10:15","60681","61771"
"13.07.2020 10:15 - 13.07.2020 10:30","61107","61938"
"13.07.2020 10:30 - 13.07.2020 10:45","61871","62231"
"13.07.2020 10:45 - 13.07.2020 11:00","61954","62279"
"13.07.2020 11:00 - 13.07.2020 11:15","62455","62249"
"13.07.2020 11:15 - 13.07.2020 11:30","63021","62822"
"13.07.2020 11:30 - 13.07.2020 11:45","63047","63302"
"13.07.2020 11:45 - 13.07.2020 12:00","63435","63268"
"13.07.2020 12:00 - 13.07.2020 12:15","62849","62768"
"13.07.2020 12:15 - 13.07.2020 12:30","62856","63093"
"13.07.2020 12:30 - 13.07.2020 12:45","62922","62875"
"13.07.2020 12:45 - 13.07.2020 13:00","62940","62826"
"13.07.2020 13:00 - 13.07.2020 13:15","62671","62866"
"13.07.2020 13:15 - 13.07.2020 13:30","62459","62419"
"13.07.2020 13:30 - 13.07.2020 13:45","61650","61560"
"13.07.2020 13:45 - 13.07.2020 14:00","61293","60895"
"13.07.2020 14:00 - 13.07.2020 14:15","61083","60598"
"13.07.2020 14:15 - 13.07.2020 14:30","61119","60466"
"13.07.2020 14:30 - 13.07.2020 14:45","60865","60310"
"13.07.2020 14:45 - 13.07.2020 15:00","60460","60048"
"13.07.2020 15:00 - 13.07.2020 15:15","60430","59894"
"13.07.2020 15:15 - 13.07.2020 15:30","59849","59297"
"13.07.2020 15:30 - 13.07.2020 15:45","59755","58945"
"13.07.2020 15:45 - 13.07.2020 16:00","59432","58544"
"13.07.2020 16:00 - 13.07.2020 16:15","59050","58208"
"13.07.2020 16:15 - 13.07.2020 16:30","58538","57894"
"13.07.2020 16:30 - 13.07.2020 16:45","58833","57481"
"13.07.2020 16:45 - 13.07.2020 17:00","58339","57446"
"13.07.2020 17:00 - 13.07.2020 17:15","58619","57621"
"13.07.2020 17:15 - 13.07.2020 17:30","58410","57856"
"13.07.2020 17:30 - 13.07.2020 17:45","58487","58098"
"13.07.2020 17:45 - 13.07.2020 18:00","58468","58010"
"13.07.2020 18:00 - 13.07.2020 18:15","58311","57824"
"13.07.2020 18:15 - 13.07.2020 18:30","58443","57471"
"13.07.2020 18:30 - 13.07.2020 18:45","57996","57387"
"13.07.2020 18:45 - 13.07.2020 19:00","57870","57226"
"13.07.2020 19:00 - 13.07.2020 19:15","57836","57234"
"13.07.2020 19:15 - 13.07.2020 19:30","57540","56958"
"13.07.2020 19:30 - 13.07.2020 19:45","57152","56586"
"13.07.2020 19:45 - 13.07.2020 20:00","56968","56305"
"13.07.2020 20:00 - 13.07.2020 20:15","55811","55829"
"13.07.2020 20:15 - 13.07.2020 20:30","54830","54894"
"13.07.2020 20:30 - 13.07.2020 20:45","54528","54337"
"13.07.2020 20:45 - 13.07.2020 21:00","53445","53590"
"13.07.2020 21:00 - 13.07.2020 21:15","51587","52933"
"13.07.2020 21:15 - 13.07.2020 21:30","52046","52288"
"13.07.2020 21:30 - 13.07.2020 21:45","51917","52082"
"13.07.2020 21:45 - 13.07.2020 22:00","51672","51711"
"13.07.2020 22:00 - 13.07.2020 22:15","51594","51524"
"13.07.2020 22:15 - 13.07.2020 22:30","50618","50582"
"13.07.2020 22:30 - 13.07.2020 22:45","49487","49454"
"13.07.2020 22:45 - 13.07.2020 23:00","48587","48441"
"13.07.2020 23:00 - 13.07.2020 23:15","47346","47229"
"13.07.2020 23:15 - 13.07.2020 23:30","46308","46387"
"13.07.2020 23:30 - 13.07.2020 23:45","45579","45498"
"13.07.2020 23:45 - 14.07.2020 00:00","45105","44950"
"14.07.2020 00:00 - 14.07.2020 00:15","45608","43850"
"14.07.2020 00:15 - 14.07.2020 00:30","45007","43478"
"14.07.2020 00:30 - 14.07.2020 00:45","44408","43267"
"14.07.2020 00:45 - 14.07.2020 01:00","43783","43160"
"14.07.2020 01:00 - 14.07.2020 01:15","43075","42683"
"14.07.2020 01:15 - 14.07.2020 01:30","42722","42386"
"14.07.2020 01:30 - 14.07.2020 01:45","42548","42076"
"14.07.2020 01:45 - 14.07.2020 02:00","42092","41814"
"14.07.2020 02:00 - 14.07.2020 02:15","41537","41550"
"14.07.2020 02:15 - 14.07.2020 02:30","41453","41279"
"14.07.2020 02:30 - 14.07.2020 02:45","41331","41296"
"14.07.2020 02:45 - 14.07.2020 03:00","41411","41370"
"14.07.2020 03:00 - 14.07.2020 03:15","41339","41460"
"14.07.2020 03:15 - 14.07.2020 03:30","41520","41358"
"14.07.2020 03:30 - 14.07.2020 03:45","41478","41607"
"14.07.2020 03:45 - 14.07.2020 04:00","41637","41563"
"14.07.2020 04:00 - 14.07.2020 04:15","41994","41975"
"14.07.2020 04:15 - 14.07.2020 04:30","42481","42286"
"14.07.2020 04:30 - 14.07.2020 04:45","42514","42683"
"14.07.2020 04:45 - 14.07.2020 05:00","42890","42875"
"14.07.2020 05:00 - 14.07.2020 05:15","43817","43950"
"14.07.2020 05:15 - 14.07.2020 05:30","44121","44104"
"14.07.2020 05:30 - 14.07.2020 05:45","44857","45028"
"14.07.2020 05:45 - 14.07.2020 06:00","45899","45997"
"14.07.2020 06:00 - 14.07.2020 06:15","48749","49072"
