"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"19.12.2021 01:15 - 19.12.2021 01:30","45480","47851"
"19.12.2021 01:30 - 19.12.2021 01:45","45291","47414"
"19.12.2021 01:45 - 19.12.2021 02:00","44989","46964"
"19.12.2021 02:00 - 19.12.2021 02:15","44197","47102"
"19.12.2021 02:15 - 19.12.2021 02:30","44266","46789"
"19.12.2021 02:30 - 19.12.2021 02:45","44053","46633"
"19.12.2021 02:45 - 19.12.2021 03:00","44152","46377"
"19.12.2021 03:00 - 19.12.2021 03:15","44086","46423"
"19.12.2021 03:15 - 19.12.2021 03:30","44135","46465"
"19.12.2021 03:30 - 19.12.2021 03:45","44237","46493"
"19.12.2021 03:45 - 19.12.2021 04:00","44054","46280"
"19.12.2021 04:00 - 19.12.2021 04:15","44563","46432"
"19.12.2021 04:15 - 19.12.2021 04:30","44578","46589"
"19.12.2021 04:30 - 19.12.2021 04:45","44541","46655"
"19.12.2021 04:45 - 19.12.2021 05:00","44589","46639"
"19.12.2021 05:00 - 19.12.2021 05:15","45060","46906"
"19.12.2021 05:15 - 19.12.2021 05:30","44914","46673"
"19.12.2021 05:30 - 19.12.2021 05:45","44953","46643"
"19.12.2021 05:45 - 19.12.2021 06:00","45087","46381"
"19.12.2021 06:00 - 19.12.2021 06:15","45220","46560"
"19.12.2021 06:15 - 19.12.2021 06:30","45464","46481"
"19.12.2021 06:30 - 19.12.2021 06:45","45526","46830"
"19.12.2021 06:45 - 19.12.2021 07:00","45984","47112"
"19.12.2021 07:00 - 19.12.2021 07:15","46786","47611"
"19.12.2021 07:15 - 19.12.2021 07:30","46746","48195"
"19.12.2021 07:30 - 19.12.2021 07:45","47576","48697"
"19.12.2021 07:45 - 19.12.2021 08:00","48291","49609"
"19.12.2021 08:00 - 19.12.2021 08:15","49378","50670"
"19.12.2021 08:15 - 19.12.2021 08:30","49885","51595"
"19.12.2021 08:30 - 19.12.2021 08:45","50534","52256"
"19.12.2021 08:45 - 19.12.2021 09:00","51292","52987"
"19.12.2021 09:00 - 19.12.2021 09:15","52078","54256"
"19.12.2021 09:15 - 19.12.2021 09:30","53003","55287"
"19.12.2021 09:30 - 19.12.2021 09:45","53685","56138"
"19.12.2021 09:45 - 19.12.2021 10:00","54056","56605"
"19.12.2021 10:00 - 19.12.2021 10:15","54535","57194"
"19.12.2021 10:15 - 19.12.2021 10:30","54962","57749"
"19.12.2021 10:30 - 19.12.2021 10:45","55415","58506"
"19.12.2021 10:45 - 19.12.2021 11:00","55955","59066"
"19.12.2021 11:00 - 19.12.2021 11:15","56811","60140"
"19.12.2021 11:15 - 19.12.2021 11:30","57241","60801"
"19.12.2021 11:30 - 19.12.2021 11:45","57785","61461"
"19.12.2021 11:45 - 19.12.2021 12:00","57873","61400"
"19.12.2021 12:00 - 19.12.2021 12:15","57862","61488"
"19.12.2021 12:15 - 19.12.2021 12:30","57715","61311"
"19.12.2021 12:30 - 19.12.2021 12:45","57388","60868"
"19.12.2021 12:45 - 19.12.2021 13:00","56794","59857"
"19.12.2021 13:00 - 19.12.2021 13:15","55968","59314"
"19.12.2021 13:15 - 19.12.2021 13:30","55235","58759"
"19.12.2021 13:30 - 19.12.2021 13:45","54885","58242"
"19.12.2021 13:45 - 19.12.2021 14:00","54574","57787"
"19.12.2021 14:00 - 19.12.2021 14:15","53929","57719"
"19.12.2021 14:15 - 19.12.2021 14:30","53474","57965"
"19.12.2021 14:30 - 19.12.2021 14:45","53270","57658"
"19.12.2021 14:45 - 19.12.2021 15:00","53095","57437"
"19.12.2021 15:00 - 19.12.2021 15:15","53184","57589"
"19.12.2021 15:15 - 19.12.2021 15:30","52817","57840"
"19.12.2021 15:30 - 19.12.2021 15:45","52733","57979"
"19.12.2021 15:45 - 19.12.2021 16:00","52538","58045"
"19.12.2021 16:00 - 19.12.2021 16:15","53206","58450"
"19.12.2021 16:15 - 19.12.2021 16:30","53680","59127"
"19.12.2021 16:30 - 19.12.2021 16:45","54701","59954"
"19.12.2021 16:45 - 19.12.2021 17:00","55555","60730"
"19.12.2021 17:00 - 19.12.2021 17:15","56454","61601"
"19.12.2021 17:15 - 19.12.2021 17:30","56526","62031"
"19.12.2021 17:30 - 19.12.2021 17:45","56828","62431"
"19.12.2021 17:45 - 19.12.2021 18:00","56930","62654"
"19.12.2021 18:00 - 19.12.2021 18:15","57354","62606"
"19.12.2021 18:15 - 19.12.2021 18:30","57364","62614"
"19.12.2021 18:30 - 19.12.2021 18:45","57111","62469"
"19.12.2021 18:45 - 19.12.2021 19:00","56906","61964"
"19.12.2021 19:00 - 19.12.2021 19:15","56494","61657"
"19.12.2021 19:15 - 19.12.2021 19:30","55922","61225"
"19.12.2021 19:30 - 19.12.2021 19:45","55476","60790"
"19.12.2021 19:45 - 19.12.2021 20:00","54834","60067"
"19.12.2021 20:00 - 19.12.2021 20:15","54316","59837"
"19.12.2021 20:15 - 19.12.2021 20:30","53743","58857"
"19.12.2021 20:30 - 19.12.2021 20:45","53147","58004"
"19.12.2021 20:45 - 19.12.2021 21:00","52547","57120"
"19.12.2021 21:00 - 19.12.2021 21:15","52199","56742"
"19.12.2021 21:15 - 19.12.2021 21:30","51825","56463"
"19.12.2021 21:30 - 19.12.2021 21:45","51614","56134"
"19.12.2021 21:45 - 19.12.2021 22:00","51643","56193"
"19.12.2021 22:00 - 19.12.2021 22:15","52335","57082"
"19.12.2021 22:15 - 19.12.2021 22:30","52003","56430"
"19.12.2021 22:30 - 19.12.2021 22:45","51492","55685"
"19.12.2021 22:45 - 19.12.2021 23:00","50818","54725"
"19.12.2021 23:00 - 19.12.2021 23:15","49825","53668"
"19.12.2021 23:15 - 19.12.2021 23:30","49032","52567"
"19.12.2021 23:30 - 19.12.2021 23:45","48373","51592"
"19.12.2021 23:45 - 20.12.2021 00:00","47834","50891"
"20.12.2021 00:00 - 20.12.2021 00:15","46702","50457"
"20.12.2021 00:15 - 20.12.2021 00:30","46208","49848"
"20.12.2021 00:30 - 20.12.2021 00:45","45797","49315"
"20.12.2021 00:45 - 20.12.2021 01:00","45236","48663"
"20.12.2021 01:00 - 20.12.2021 01:15","44705","48516"
"20.12.2021 01:15 - 20.12.2021 01:30","44579","48040"
"20.12.2021 01:30 - 20.12.2021 01:45","44362","47782"
"20.12.2021 01:45 - 20.12.2021 02:00","44199","47655"
"20.12.2021 02:00 - 20.12.2021 02:15","44094","47436"
"20.12.2021 02:15 - 20.12.2021 02:30","44191","47484"
"20.12.2021 02:30 - 20.12.2021 02:45","44279","47452"
"20.12.2021 02:45 - 20.12.2021 03:00","44353","47493"
"20.12.2021 03:00 - 20.12.2021 03:15","44531","47727"
"20.12.2021 03:15 - 20.12.2021 03:30","44650","47771"
"20.12.2021 03:30 - 20.12.2021 03:45","44857","48013"
"20.12.2021 03:45 - 20.12.2021 04:00","45085","48353"
"20.12.2021 04:00 - 20.12.2021 04:15","46094","49043"
"20.12.2021 04:15 - 20.12.2021 04:30","46246","49184"
"20.12.2021 04:30 - 20.12.2021 04:45","46676","49575"
"20.12.2021 04:45 - 20.12.2021 05:00","47296","50024"
"20.12.2021 05:00 - 20.12.2021 05:15","48753","51496"
"20.12.2021 05:15 - 20.12.2021 05:30","49568","52095"
"20.12.2021 05:30 - 20.12.2021 05:45","50745","52932"
"20.12.2021 05:45 - 20.12.2021 06:00","52454","54632"
"20.12.2021 06:00 - 20.12.2021 06:15","55337","57594"
"20.12.2021 06:15 - 20.12.2021 06:30","56734","59713"
"20.12.2021 06:30 - 20.12.2021 06:45","58576","61536"
"20.12.2021 06:45 - 20.12.2021 07:00","60170","63227"
"20.12.2021 07:00 - 20.12.2021 07:15","62217","65169"
"20.12.2021 07:15 - 20.12.2021 07:30","62976","66418"
"20.12.2021 07:30 - 20.12.2021 07:45","63853","67538"
"20.12.2021 07:45 - 20.12.2021 08:00","64654","68352"
"20.12.2021 08:00 - 20.12.2021 08:15","65623","69033"
"20.12.2021 08:15 - 20.12.2021 08:30","65888","69646"
"20.12.2021 08:30 - 20.12.2021 08:45","66049","69954"
"20.12.2021 08:45 - 20.12.2021 09:00","66246","69879"
"20.12.2021 09:00 - 20.12.2021 09:15","66227","69802"
"20.12.2021 09:15 - 20.12.2021 09:30","66347","69931"
"20.12.2021 09:30 - 20.12.2021 09:45","66620","70166"
"20.12.2021 09:45 - 20.12.2021 10:00","66979","69943"
"20.12.2021 10:00 - 20.12.2021 10:15","67171","69348"
"20.12.2021 10:15 - 20.12.2021 10:30","67166","69274"
"20.12.2021 10:30 - 20.12.2021 10:45","67499","69422"
"20.12.2021 10:45 - 20.12.2021 11:00","67799","69498"
"20.12.2021 11:00 - 20.12.2021 11:15","68259","69438"
"20.12.2021 11:15 - 20.12.2021 11:30","68530","69474"
"20.12.2021 11:30 - 20.12.2021 11:45","68752","69513"
"20.12.2021 11:45 - 20.12.2021 12:00","68925","69514"
"20.12.2021 12:00 - 20.12.2021 12:15","68817","69401"
"20.12.2021 12:15 - 20.12.2021 12:30","68724","69113"
"20.12.2021 12:30 - 20.12.2021 12:45","68727","68971"
"20.12.2021 12:45 - 20.12.2021 13:00","68827","68828"
"20.12.2021 13:00 - 20.12.2021 13:15","68511","68654"
"20.12.2021 13:15 - 20.12.2021 13:30","68271","68140"
"20.12.2021 13:30 - 20.12.2021 13:45","67849","67907"
"20.12.2021 13:45 - 20.12.2021 14:00","67228","67408"
"20.12.2021 14:00 - 20.12.2021 14:15","67006","67166"
"20.12.2021 14:15 - 20.12.2021 14:30","66562","66597"
"20.12.2021 14:30 - 20.12.2021 14:45","66461","66295"
"20.12.2021 14:45 - 20.12.2021 15:00","66255","66219"
"20.12.2021 15:00 - 20.12.2021 15:15","66252","66363"
"20.12.2021 15:15 - 20.12.2021 15:30","65934","66206"
"20.12.2021 15:30 - 20.12.2021 15:45","65821","66258"
"20.12.2021 15:45 - 20.12.2021 16:00","65690","66099"
"20.12.2021 16:00 - 20.12.2021 16:15","66104","66789"
"20.12.2021 16:15 - 20.12.2021 16:30","66245","67299"
"20.12.2021 16:30 - 20.12.2021 16:45","66857","68418"
"20.12.2021 16:45 - 20.12.2021 17:00","67066","69350"
"20.12.2021 17:00 - 20.12.2021 17:15","67863","69948"
"20.12.2021 17:15 - 20.12.2021 17:30","67615","70496"
"20.12.2021 17:30 - 20.12.2021 17:45","67695","70629"
"20.12.2021 17:45 - 20.12.2021 18:00","67893","70690"
"20.12.2021 18:00 - 20.12.2021 18:15","67933","70406"
"20.12.2021 18:15 - 20.12.2021 18:30","67541","70030"
"20.12.2021 18:30 - 20.12.2021 18:45","67457","69728"
"20.12.2021 18:45 - 20.12.2021 19:00","67247","69400"
"20.12.2021 19:00 - 20.12.2021 19:15","66787","69554"
"20.12.2021 19:15 - 20.12.2021 19:30","66201","69034"
"20.12.2021 19:30 - 20.12.2021 19:45","66111","68126"
"20.12.2021 19:45 - 20.12.2021 20:00","65549","67389"
"20.12.2021 20:00 - 20.12.2021 20:15","64218","66603"
"20.12.2021 20:15 - 20.12.2021 20:30","63236","65470"
"20.12.2021 20:30 - 20.12.2021 20:45","62310","63944"
"20.12.2021 20:45 - 20.12.2021 21:00","61746","63060"
"20.12.2021 21:00 - 20.12.2021 21:15","61296","62367"
"20.12.2021 21:15 - 20.12.2021 21:30","60654","61468"
"20.12.2021 21:30 - 20.12.2021 21:45","59892","60520"
"20.12.2021 21:45 - 20.12.2021 22:00","58990","59640"
"20.12.2021 22:00 - 20.12.2021 22:15","58853","59419"
"20.12.2021 22:15 - 20.12.2021 22:30","58006","58741"
"20.12.2021 22:30 - 20.12.2021 22:45","56819","57865"
"20.12.2021 22:45 - 20.12.2021 23:00","55991","56702"
"20.12.2021 23:00 - 20.12.2021 23:15","54841","56099"
"20.12.2021 23:15 - 20.12.2021 23:30","54103","55390"
"20.12.2021 23:30 - 20.12.2021 23:45","53291","54831"
"20.12.2021 23:45 - 21.12.2021 00:00","52772","53750"
"21.12.2021 00:00 - 21.12.2021 00:15","51032","52795"
"21.12.2021 00:15 - 21.12.2021 00:30","50725","52265"
"21.12.2021 00:30 - 21.12.2021 00:45","50307","51872"
"21.12.2021 00:45 - 21.12.2021 01:00","49835","51305"
"21.12.2021 01:00 - 21.12.2021 01:15","49521","50818"
"21.12.2021 01:15 - 21.12.2021 01:30","49293","50520"
"21.12.2021 01:30 - 21.12.2021 01:45","49027","50262"
"21.12.2021 01:45 - 21.12.2021 02:00","48893","49755"
"21.12.2021 02:00 - 21.12.2021 02:15","48547","49979"
"21.12.2021 02:15 - 21.12.2021 02:30","48359","50113"
"21.12.2021 02:30 - 21.12.2021 02:45","48539","49898"
"21.12.2021 02:45 - 21.12.2021 03:00","48527","49772"
"21.12.2021 03:00 - 21.12.2021 03:15","49028","50037"
"21.12.2021 03:15 - 21.12.2021 03:30","49210","50221"
"21.12.2021 03:30 - 21.12.2021 03:45","49392","50216"
"21.12.2021 03:45 - 21.12.2021 04:00","49417","50427"
"21.12.2021 04:00 - 21.12.2021 04:15","49497","50483"
"21.12.2021 04:15 - 21.12.2021 04:30","49734","50898"
"21.12.2021 04:30 - 21.12.2021 04:45","49929","51208"
"21.12.2021 04:45 - 21.12.2021 05:00","50266","51641"
"21.12.2021 05:00 - 21.12.2021 05:15","51170","52948"
"21.12.2021 05:15 - 21.12.2021 05:30","51772","53388"
"21.12.2021 05:30 - 21.12.2021 05:45","52521","53944"
"21.12.2021 05:45 - 21.12.2021 06:00","53336","55352"
"21.12.2021 06:00 - 21.12.2021 06:15","55253","57534"
"21.12.2021 06:15 - 21.12.2021 06:30","56529","59661"
"21.12.2021 06:30 - 21.12.2021 06:45","57856","60959"
"21.12.2021 06:45 - 21.12.2021 07:00","59562","62312"
"21.12.2021 07:00 - 21.12.2021 07:15","61302","64330"
"21.12.2021 07:15 - 21.12.2021 07:30","63987","65247"
"21.12.2021 07:30 - 21.12.2021 07:45","64703","66502"
"21.12.2021 07:45 - 21.12.2021 08:00","65423","67484"
"21.12.2021 08:00 - 21.12.2021 08:15","66332","68149"
"21.12.2021 08:15 - 21.12.2021 08:30","66584","68664"
"21.12.2021 08:30 - 21.12.2021 08:45","66668","68909"
"21.12.2021 08:45 - 21.12.2021 09:00","66832","69097"
"21.12.2021 09:00 - 21.12.2021 09:15","66981","69085"
"21.12.2021 09:15 - 21.12.2021 09:30","66997","69157"
"21.12.2021 09:30 - 21.12.2021 09:45","67401","69091"
"21.12.2021 09:45 - 21.12.2021 10:00","67782","68911"
"21.12.2021 10:00 - 21.12.2021 10:15","67975","68905"
"21.12.2021 10:15 - 21.12.2021 10:30","68197","68765"
"21.12.2021 10:30 - 21.12.2021 10:45","68401","68654"
"21.12.2021 10:45 - 21.12.2021 11:00","68717","68596"
"21.12.2021 11:00 - 21.12.2021 11:15","69012","68518"
"21.12.2021 11:15 - 21.12.2021 11:30","69176","68819"
"21.12.2021 11:30 - 21.12.2021 11:45","69295","68775"
"21.12.2021 11:45 - 21.12.2021 12:00","69463","68677"
"21.12.2021 12:00 - 21.12.2021 12:15","69241","68490"
"21.12.2021 12:15 - 21.12.2021 12:30","68931","68289"
"21.12.2021 12:30 - 21.12.2021 12:45","69054","68121"
"21.12.2021 12:45 - 21.12.2021 13:00","69070","67775"
"21.12.2021 13:00 - 21.12.2021 13:15","68772","67958"
"21.12.2021 13:15 - 21.12.2021 13:30","68492","67550"
"21.12.2021 13:30 - 21.12.2021 13:45","68070","66903"
"21.12.2021 13:45 - 21.12.2021 14:00","67400","66381"
"21.12.2021 14:00 - 21.12.2021 14:15","67263","66236"
"21.12.2021 14:15 - 21.12.2021 14:30","66763","65955"
"21.12.2021 14:30 - 21.12.2021 14:45","66638","65885"
"21.12.2021 14:45 - 21.12.2021 15:00","66516","65826"
"21.12.2021 15:00 - 21.12.2021 15:15","66427","65931"
"21.12.2021 15:15 - 21.12.2021 15:30","66039","65874"
"21.12.2021 15:30 - 21.12.2021 15:45","65930","66009"
"21.12.2021 15:45 - 21.12.2021 16:00","65855","66021"
"21.12.2021 16:00 - 21.12.2021 16:15","66162","66324"
"21.12.2021 16:15 - 21.12.2021 16:30","66381","66815"
"21.12.2021 16:30 - 21.12.2021 16:45","67058","67724"
"21.12.2021 16:45 - 21.12.2021 17:00","67144","68735"
"21.12.2021 17:00 - 21.12.2021 17:15","67882","69259"
"21.12.2021 17:15 - 21.12.2021 17:30","67727","69537"
"21.12.2021 17:30 - 21.12.2021 17:45","67819","69570"
"21.12.2021 17:45 - 21.12.2021 18:00","68045","69698"
"21.12.2021 18:00 - 21.12.2021 18:15","68162","69320"
"21.12.2021 18:15 - 21.12.2021 18:30","67889","69018"
"21.12.2021 18:30 - 21.12.2021 18:45","67784","68779"
"21.12.2021 18:45 - 21.12.2021 19:00","67651","68451"
"21.12.2021 19:00 - 21.12.2021 19:15","67160","68324"
"21.12.2021 19:15 - 21.12.2021 19:30","66525","67788"
"21.12.2021 19:30 - 21.12.2021 19:45","66422","67124"
"21.12.2021 19:45 - 21.12.2021 20:00","65843","66454"
"21.12.2021 20:00 - 21.12.2021 20:15","64425","65652"
"21.12.2021 20:15 - 21.12.2021 20:30","63625","64615"
"21.12.2021 20:30 - 21.12.2021 20:45","62813","63561"
"21.12.2021 20:45 - 21.12.2021 21:00","62120","62806"
"21.12.2021 21:00 - 21.12.2021 21:15","61598","61785"
"21.12.2021 21:15 - 21.12.2021 21:30","61051","61035"
"21.12.2021 21:30 - 21.12.2021 21:45","60368","60369"
"21.12.2021 21:45 - 21.12.2021 22:00","59431","59329"
"21.12.2021 22:00 - 21.12.2021 22:15","59328","59380"
"21.12.2021 22:15 - 21.12.2021 22:30","58472","58660"
"21.12.2021 22:30 - 21.12.2021 22:45","57423","57693"
"21.12.2021 22:45 - 21.12.2021 23:00","56595","56899"
"21.12.2021 23:00 - 21.12.2021 23:15","55504","56437"
"21.12.2021 23:15 - 21.12.2021 23:30","54761","55515"
"21.12.2021 23:30 - 21.12.2021 23:45","53918","54680"
"21.12.2021 23:45 - 22.12.2021 00:00","53260","53865"
"22.12.2021 00:00 - 22.12.2021 00:15","51092","53332"
"22.12.2021 00:15 - 22.12.2021 00:30","50552","52760"
"22.12.2021 00:30 - 22.12.2021 00:45","50219","52710"
"22.12.2021 00:45 - 22.12.2021 01:00","49711","52274"
"22.12.2021 01:00 - 22.12.2021 01:15","49028","51970"
"22.12.2021 01:15 - 22.12.2021 01:30","48617","51337"
"22.12.2021 01:30 - 22.12.2021 01:45","48343","51212"
"22.12.2021 01:45 - 22.12.2021 02:00","48062","51083"
"22.12.2021 02:00 - 22.12.2021 02:15","47814","51074"
"22.12.2021 02:15 - 22.12.2021 02:30","47793","50984"
"22.12.2021 02:30 - 22.12.2021 02:45","47928","51030"
"22.12.2021 02:45 - 22.12.2021 03:00","47884","50953"
"22.12.2021 03:00 - 22.12.2021 03:15","47907","51162"
"22.12.2021 03:15 - 22.12.2021 03:30","47960","51317"
"22.12.2021 03:30 - 22.12.2021 03:45","48034","51267"
"22.12.2021 03:45 - 22.12.2021 04:00","48197","51109"
"22.12.2021 04:00 - 22.12.2021 04:15","48371","51176"
"22.12.2021 04:15 - 22.12.2021 04:30","48655","51607"
"22.12.2021 04:30 - 22.12.2021 04:45","48908","52085"
"22.12.2021 04:45 - 22.12.2021 05:00","49252","52492"
"22.12.2021 05:00 - 22.12.2021 05:15","50424","53579"
"22.12.2021 05:15 - 22.12.2021 05:30","50907","54028"
"22.12.2021 05:30 - 22.12.2021 05:45","51847","54838"
"22.12.2021 05:45 - 22.12.2021 06:00","53219","56142"
"22.12.2021 06:00 - 22.12.2021 06:15","55539","57947"
"22.12.2021 06:15 - 22.12.2021 06:30","57248","59595"
"22.12.2021 06:30 - 22.12.2021 06:45","58334","61062"
"22.12.2021 06:45 - 22.12.2021 07:00","59604","62420"
"22.12.2021 07:00 - 22.12.2021 07:15","61503","64455"
"22.12.2021 07:15 - 22.12.2021 07:30","62404","65544"
"22.12.2021 07:30 - 22.12.2021 07:45","63284","66422"
"22.12.2021 07:45 - 22.12.2021 08:00","63636","67254"
"22.12.2021 08:00 - 22.12.2021 08:15","64670","68250"
"22.12.2021 08:15 - 22.12.2021 08:30","65189","68757"
"22.12.2021 08:30 - 22.12.2021 08:45","65405","68999"
"22.12.2021 08:45 - 22.12.2021 09:00","65671","68961"
"22.12.2021 09:00 - 22.12.2021 09:15","65849","68960"
"22.12.2021 09:15 - 22.12.2021 09:30","66336","69161"
"22.12.2021 09:30 - 22.12.2021 09:45","66555","69103"
"22.12.2021 09:45 - 22.12.2021 10:00","66801","69079"
"22.12.2021 10:00 - 22.12.2021 10:15","67095","69062"
"22.12.2021 10:15 - 22.12.2021 10:30","67376","69137"
"22.12.2021 10:30 - 22.12.2021 10:45","67563","69162"
"22.12.2021 10:45 - 22.12.2021 11:00","67651","69280"
"22.12.2021 11:00 - 22.12.2021 11:15","67736","69205"
"22.12.2021 11:15 - 22.12.2021 11:30","67926","69384"
"22.12.2021 11:30 - 22.12.2021 11:45","67791","69632"
"22.12.2021 11:45 - 22.12.2021 12:00","67886","69421"
"22.12.2021 12:00 - 22.12.2021 12:15","67825","69511"
"22.12.2021 12:15 - 22.12.2021 12:30","67605","69436"
"22.12.2021 12:30 - 22.12.2021 12:45","67554","69114"
"22.12.2021 12:45 - 22.12.2021 13:00","67274","68674"
"22.12.2021 13:00 - 22.12.2021 13:15","67082","68159"
"22.12.2021 13:15 - 22.12.2021 13:30","66703","67780"
"22.12.2021 13:30 - 22.12.2021 13:45","66278","67171"
"22.12.2021 13:45 - 22.12.2021 14:00","65724","66528"
"22.12.2021 14:00 - 22.12.2021 14:15","65438","66296"
"22.12.2021 14:15 - 22.12.2021 14:30","65163","65979"
"22.12.2021 14:30 - 22.12.2021 14:45","64791","65744"
"22.12.2021 14:45 - 22.12.2021 15:00","64540","65664"
"22.12.2021 15:00 - 22.12.2021 15:15","64579","65653"
"22.12.2021 15:15 - 22.12.2021 15:30","64194","65603"
"22.12.2021 15:30 - 22.12.2021 15:45","63971","65644"
"22.12.2021 15:45 - 22.12.2021 16:00","63883","65802"
"22.12.2021 16:00 - 22.12.2021 16:15","64433","66476"
"22.12.2021 16:15 - 22.12.2021 16:30","64674","67153"
"22.12.2021 16:30 - 22.12.2021 16:45","65294","68418"
"22.12.2021 16:45 - 22.12.2021 17:00","65749","69335"
"22.12.2021 17:00 - 22.12.2021 17:15","66176","69811"
"22.12.2021 17:15 - 22.12.2021 17:30","66224","70062"
"22.12.2021 17:30 - 22.12.2021 17:45","66369","69998"
"22.12.2021 17:45 - 22.12.2021 18:00","66405","70053"
"22.12.2021 18:00 - 22.12.2021 18:15","66428","69842"
"22.12.2021 18:15 - 22.12.2021 18:30","66312","69550"
"22.12.2021 18:30 - 22.12.2021 18:45","66004","69161"
"22.12.2021 18:45 - 22.12.2021 19:00","65989","68915"
"22.12.2021 19:00 - 22.12.2021 19:15","65724","68464"
"22.12.2021 19:15 - 22.12.2021 19:30","65071","67744"
"22.12.2021 19:30 - 22.12.2021 19:45","64506","67273"
"22.12.2021 19:45 - 22.12.2021 20:00","63985","67008"
"22.12.2021 20:00 - 22.12.2021 20:15","62969","66091"
"22.12.2021 20:15 - 22.12.2021 20:30","61887","65247"
"22.12.2021 20:30 - 22.12.2021 20:45","61153","64315"
"22.12.2021 20:45 - 22.12.2021 21:00","60596","63267"
"22.12.2021 21:00 - 22.12.2021 21:15","59971","64413"
"22.12.2021 21:15 - 22.12.2021 21:30","59391","63966"
"22.12.2021 21:30 - 22.12.2021 21:45","58629","60842"
"22.12.2021 21:45 - 22.12.2021 22:00","58044","60103"
"22.12.2021 22:00 - 22.12.2021 22:15","57627","60227"
"22.12.2021 22:15 - 22.12.2021 22:30","56978","59839"
"22.12.2021 22:30 - 22.12.2021 22:45","56129","58904"
"22.12.2021 22:45 - 22.12.2021 23:00","55309","57902"
"22.12.2021 23:00 - 22.12.2021 23:15","54183","56691"
"22.12.2021 23:15 - 22.12.2021 23:30","53528","56011"
"22.12.2021 23:30 - 22.12.2021 23:45","52729","55162"
"22.12.2021 23:45 - 23.12.2021 00:00","52124","54275"
"23.12.2021 00:00 - 23.12.2021 00:15","51018","53161"
"23.12.2021 00:15 - 23.12.2021 00:30","50518","52677"
"23.12.2021 00:30 - 23.12.2021 00:45","49954","52157"
"23.12.2021 00:45 - 23.12.2021 01:00","49554","51467"
"23.12.2021 01:00 - 23.12.2021 01:15","48931","50879"
"23.12.2021 01:15 - 23.12.2021 01:30","48515","50597"
"23.12.2021 01:30 - 23.12.2021 01:45","48247","50163"
"23.12.2021 01:45 - 23.12.2021 02:00","47955","49892"
"23.12.2021 02:00 - 23.12.2021 02:15","47523","49758"
"23.12.2021 02:15 - 23.12.2021 02:30","47411","49748"
"23.12.2021 02:30 - 23.12.2021 02:45","47538","49559"
"23.12.2021 02:45 - 23.12.2021 03:00","47539","49539"
"23.12.2021 03:00 - 23.12.2021 03:15","47566","49629"
"23.12.2021 03:15 - 23.12.2021 03:30","47587","49546"
"23.12.2021 03:30 - 23.12.2021 03:45","47657","49616"
"23.12.2021 03:45 - 23.12.2021 04:00","47865","49573"
"23.12.2021 04:00 - 23.12.2021 04:15","48219","50146"
"23.12.2021 04:15 - 23.12.2021 04:30","48548","50164"
"23.12.2021 04:30 - 23.12.2021 04:45","48883","50597"
"23.12.2021 04:45 - 23.12.2021 05:00","49517","50955"
